,Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
5193,1670544888.150248,80.0,194.424,15.0,130.0,50.0,0.0
5194,1670544893.2336712,80.0,194.481,15.0,130.0,50.0,0.0
5195,1670544898.304901,80.0,194.5,15.0,130.0,50.0,0.0
5196,1670544903.375743,80.0,194.533,15.0,130.0,50.0,0.0
5197,1670544908.457136,80.0,194.58,15.0,130.0,50.0,0.0
5198,1670544913.538172,80.0,194.644,15.0,130.0,50.0,0.0
5199,1670544918.609139,80.0,194.65599999999998,15.0,130.0,50.0,0.0
5200,1670544923.6693802,80.0,194.489,15.0,130.0,50.0,0.0
5201,1670544928.751065,80.0,194.588,15.0,130.0,50.0,0.0
5202,1670544933.831879,80.0,194.65099999999998,15.0,130.0,50.0,0.0
5203,1670544938.9232972,80.0,194.615,15.0,130.0,50.0,0.0
5204,1670544943.993991,80.0,194.65,15.0,130.0,50.0,0.0
5205,1670544949.074348,80.0,194.696,15.0,130.0,50.0,0.0
5206,1670544954.174797,80.0,194.753,15.0,130.0,50.0,0.0
5207,1670544959.246868,80.0,194.74599999999998,15.0,130.0,50.0,0.0
5208,1670544964.317679,80.0,194.78,15.0,130.0,50.0,0.0
5209,1670544969.388565,80.0,194.858,15.0,130.0,50.0,0.0
5210,1670544974.45975,80.0,194.888,15.0,130.0,50.0,0.0
5211,1670544979.5507,80.0,194.71599999999998,15.0,130.0,50.0,0.0
5212,1670544984.641901,80.0,194.824,15.0,130.0,50.0,0.0
5213,1670544989.712504,80.0,194.865,15.0,130.0,50.0,0.0
5214,1670544994.773882,80.0,194.924,15.0,130.0,50.0,0.0
5215,1670544999.8542259,80.0,194.979,15.0,130.0,50.0,0.0
5216,1670545004.9248712,80.0,194.993,15.0,130.0,50.0,0.0
5217,1670545009.99666,80.0,195.005,15.0,130.0,50.0,0.0
5218,1670545015.0782712,80.0,194.92700000000002,15.0,130.0,50.0,0.0
5219,1670545020.168082,80.0,195.048,15.0,130.0,50.0,0.0
5220,1670545025.249205,80.0,195.13,15.0,130.0,50.0,0.0
5221,1670545030.329855,80.0,195.08,15.0,130.0,50.0,0.0
5222,1670545035.3914108,80.0,195.13400000000001,15.0,130.0,50.0,0.0
5223,1670545040.4724169,80.0,195.08599999999998,15.0,130.0,50.0,0.0
5224,1670545045.543396,80.0,195.106,15.0,130.0,50.0,0.0
5225,1670545050.614553,80.0,195.203,15.0,130.0,50.0,0.0
5226,1670545055.6851392,80.0,195.2,15.0,130.0,50.0,0.0
5227,1670545060.746515,80.0,195.247,15.0,130.0,50.0,0.0
5228,1670545065.8172529,80.0,195.15099999999998,15.0,130.0,50.0,0.0
5229,1670545070.888895,80.0,195.136,15.0,130.0,50.0,0.0
5230,1670545075.959286,80.0,195.209,15.0,130.0,50.0,0.0
5231,1670545081.030247,80.0,195.203,15.0,130.0,50.0,0.0
5232,1670545086.111021,80.0,195.293,15.0,130.0,50.0,0.0
5233,1670545091.1720052,80.0,195.31900000000002,15.0,130.0,50.0,0.0
5234,1670545096.2526429,80.0,195.264,15.0,130.0,50.0,0.0
5235,1670545101.3234,80.0,195.343,15.0,130.0,50.0,0.0
5236,1670545106.3944712,80.0,195.31,15.0,130.0,50.0,0.0
5237,1670545111.465909,80.0,195.36,15.0,130.0,50.0,0.0
5238,1670545116.5367901,80.0,195.459,15.0,130.0,50.0,0.0
5239,1670545121.607965,80.0,195.528,15.0,130.0,50.0,0.0
5240,1670545126.6886868,80.0,195.592,15.0,130.0,50.0,0.0
5241,1670545131.769514,80.0,195.611,15.0,130.0,50.0,0.0
5242,1670545136.830729,80.0,195.605,15.0,130.0,50.0,0.0
5243,1670545141.901834,80.0,195.635,15.0,130.0,50.0,0.0
5244,1670545146.9828188,80.0,195.69,15.0,130.0,50.0,0.0
5245,1670545152.063362,80.0,195.65900000000002,15.0,130.0,50.0,0.0
5246,1670545157.134684,80.0,195.62,15.0,130.0,50.0,0.0
5247,1670545162.205,80.0,195.68,15.0,130.0,50.0,0.0
5248,1670545167.286817,80.0,195.707,15.0,130.0,50.0,0.0
5249,1670545172.357516,80.0,195.685,15.0,130.0,50.0,0.0
5250,1670545177.438402,80.0,195.729,15.0,130.0,50.0,0.0
5251,1670545182.510604,80.0,195.614,15.0,130.0,50.0,0.0
5252,1670545187.589776,80.0,195.623,15.0,130.0,50.0,0.0
5253,1670545192.67151,80.0,195.726,15.0,130.0,50.0,0.0
5254,1670545197.742168,80.0,195.735,15.0,130.0,50.0,0.0
5255,1670545202.803195,80.0,195.803,15.0,130.0,50.0,0.0
5256,1670545207.874,80.0,195.89,15.0,130.0,50.0,0.0
5257,1670545212.944921,80.0,195.953,15.0,130.0,50.0,0.0
5258,1670545218.006208,80.0,195.94099999999997,15.0,130.0,50.0,0.0
5259,1670545223.066944,80.0,195.96,15.0,130.0,50.0,0.0
5260,1670545228.13818,80.0,195.99200000000002,15.0,130.0,50.0,0.0
5261,1670545233.199801,80.0,196.007,15.0,130.0,50.0,0.0
5262,1670545238.279325,80.0,196.081,15.0,130.0,50.0,0.0
5263,1670545243.360725,80.0,196.046,15.0,130.0,50.0,0.0
5264,1670545248.442517,80.0,195.93400000000003,15.0,130.0,50.0,0.0
5265,1670545253.503297,80.0,195.957,15.0,130.0,50.0,0.0
5266,1670545258.574127,80.0,196.076,15.0,130.0,50.0,0.0
5267,1670545263.645062,80.0,196.05,15.0,130.0,50.0,0.0
5268,1670545268.705923,80.0,196.118,15.0,130.0,50.0,0.0
5269,1670545273.7865179,80.0,196.16299999999998,15.0,130.0,50.0,0.0
5270,1670545278.867254,80.0,196.076,15.0,130.0,50.0,0.0
5271,1670545283.93804,80.0,196.137,15.0,130.0,50.0,0.0
5272,1670545289.010342,80.0,196.15,15.0,130.0,50.0,0.0
5273,1670545294.090456,80.0,196.234,15.0,130.0,50.0,0.0
5274,1670545299.171389,80.0,196.157,15.0,130.0,50.0,0.0
5275,1670545304.242183,80.0,196.245,15.0,130.0,50.0,0.0
5276,1670545309.31374,80.0,196.283,15.0,130.0,50.0,0.0
5277,1670545314.384353,80.0,196.274,15.0,130.0,50.0,0.0
5278,1670545319.4550712,80.0,196.34900000000002,15.0,130.0,50.0,0.0
5279,1670545324.516982,80.0,196.315,15.0,130.0,50.0,0.0
5280,1670545329.596925,80.0,196.38099999999997,15.0,130.0,50.0,0.0
5281,1670545334.678293,80.0,196.394,15.0,130.0,50.0,0.0
5282,1670545339.749401,80.0,196.40900000000002,15.0,130.0,50.0,0.0
5283,1670545344.810281,80.0,196.378,15.0,130.0,50.0,0.0
5284,1670545349.881026,80.0,196.465,15.0,130.0,50.0,0.0
5285,1670545354.952385,80.0,196.523,15.0,130.0,50.0,0.0
5286,1670545360.023343,80.0,196.59,15.0,130.0,50.0,0.0
5287,1670545365.0938349,80.0,196.635,15.0,130.0,50.0,0.0
5288,1670545370.1751099,80.0,196.669,15.0,130.0,50.0,0.0
5289,1670545375.255594,80.0,196.665,15.0,130.0,50.0,0.0
5290,1670545380.326456,80.0,196.68200000000002,15.0,130.0,50.0,0.0
5291,1670545385.408387,80.0,196.639,15.0,130.0,50.0,0.0
5292,1670545390.478983,80.0,196.639,15.0,130.0,50.0,0.0
5293,1670545395.550179,80.0,196.703,15.0,130.0,50.0,0.0
5294,1670545400.61115,80.0,196.731,15.0,130.0,50.0,0.0
5295,1670545405.6818779,80.0,196.72299999999998,15.0,130.0,50.0,0.0
5296,1670545410.752395,80.0,196.775,15.0,130.0,50.0,0.0
5297,1670545415.8138,80.0,196.797,15.0,130.0,50.0,0.0
5298,1670545420.884923,80.0,196.815,15.0,130.0,50.0,0.0
5299,1670545425.95575,80.0,196.90099999999998,15.0,130.0,50.0,0.0
5300,1670545431.0170698,80.0,196.861,15.0,130.0,50.0,0.0
5301,1670545436.087678,80.0,196.94400000000002,15.0,130.0,50.0,0.0
5302,1670545441.158077,80.0,196.94099999999997,15.0,130.0,50.0,0.0
5303,1670545446.249541,80.0,196.982,15.0,130.0,50.0,0.0
5304,1670545451.32129,80.0,197.023,15.0,130.0,50.0,0.0
5305,1670545456.402041,80.0,196.817,15.0,130.0,50.0,0.0
5306,1670545461.482368,80.0,196.925,15.0,130.0,50.0,0.0
5307,1670545466.562578,80.0,196.96900000000002,15.0,130.0,50.0,0.0
5308,1670545471.634395,80.0,197.03099999999998,15.0,130.0,50.0,0.0
5309,1670545476.695495,80.0,197.058,15.0,130.0,50.0,0.0
5310,1670545481.76547,80.0,197.08599999999998,15.0,130.0,50.0,0.0
5311,1670545486.847915,80.0,197.128,15.0,130.0,50.0,0.0
5312,1670545491.917875,80.0,197.15400000000002,15.0,130.0,50.0,0.0
5313,1670545496.9893491,80.0,197.21599999999998,15.0,130.0,50.0,0.0
5314,1670545502.070058,80.0,197.243,15.0,130.0,50.0,0.0
5315,1670545507.151191,80.0,197.213,15.0,130.0,50.0,0.0
5316,1670545512.222342,80.0,197.24599999999998,15.0,130.0,50.0,0.0
5317,1670545517.303231,80.0,197.227,15.0,130.0,50.0,0.0
5318,1670545522.394459,80.0,197.29,15.0,130.0,50.0,0.0
5319,1670545527.464954,80.0,197.266,15.0,130.0,50.0,0.0
5320,1670545532.536076,80.0,197.313,15.0,130.0,50.0,0.0
5321,1670545537.637404,80.0,197.267,15.0,130.0,50.0,0.0
5322,1670545542.718502,80.0,197.36,15.0,130.0,50.0,0.0
5323,1670545547.807331,80.0,197.41099999999997,15.0,130.0,50.0,0.0
5324,1670545552.8897882,80.0,197.405,15.0,130.0,50.0,0.0
5325,1670545557.970367,80.0,197.389,15.0,130.0,50.0,0.0
5326,1670545563.0413,80.0,197.442,15.0,130.0,50.0,0.0
5327,1670545568.113063,80.0,197.521,15.0,130.0,50.0,0.0
5328,1670545573.184081,80.0,197.56599999999997,15.0,130.0,50.0,0.0
5329,1670545578.265085,80.0,197.604,15.0,130.0,50.0,0.0
5330,1670545583.325286,80.0,197.514,15.0,130.0,50.0,0.0
5331,1670545588.4072142,80.0,197.567,15.0,130.0,50.0,0.0
5332,1670545593.487884,80.0,197.59400000000002,15.0,130.0,50.0,0.0
5333,1670545598.5590382,80.0,197.649,15.0,130.0,50.0,0.0
5334,1670545603.629555,80.0,197.68599999999998,15.0,130.0,50.0,0.0
5335,1670545608.700716,80.0,197.63,15.0,130.0,50.0,0.0
5336,1670545613.770965,80.0,197.699,15.0,130.0,50.0,0.0
5337,1670545618.862246,80.0,197.77599999999998,15.0,130.0,50.0,0.0
5338,1670545623.933362,80.0,197.736,15.0,130.0,50.0,0.0
5339,1670545629.014644,80.0,197.732,15.0,130.0,50.0,0.0
5340,1670545634.09562,80.0,197.62900000000002,15.0,130.0,50.0,0.0
5341,1670545639.166426,80.0,197.674,15.0,130.0,50.0,0.0
5342,1670545644.236356,80.0,197.78099999999998,15.0,130.0,50.0,0.0
5343,1670545649.318408,80.0,197.726,15.0,130.0,50.0,0.0
5344,1670545654.3986518,80.0,197.782,15.0,130.0,50.0,0.0
5345,1670545659.4701939,80.0,197.815,15.0,130.0,50.0,0.0
5346,1670545664.540895,80.0,197.78599999999997,15.0,130.0,50.0,0.0
5347,1670545669.622541,80.0,197.83,15.0,130.0,50.0,0.0
5348,1670545674.702506,80.0,197.791,15.0,130.0,50.0,0.0
5349,1670545679.774483,80.0,197.875,15.0,130.0,50.0,0.0
5350,1670545684.835361,80.0,197.88,15.0,130.0,50.0,0.0
5351,1670545689.915719,80.0,197.935,15.0,130.0,50.0,0.0
5352,1670545694.996866,80.0,197.997,15.0,130.0,50.0,0.0
5353,1670545700.078196,80.0,197.97799999999998,15.0,130.0,50.0,0.0
5354,1670545705.138284,80.0,197.93200000000002,15.0,130.0,50.0,0.0
5355,1670545710.219983,80.0,197.986,15.0,130.0,50.0,0.0
5356,1670545715.300971,80.0,198.005,15.0,130.0,50.0,0.0
5357,1670545720.381775,80.0,198.09799999999998,15.0,130.0,50.0,0.0
5358,1670545725.45275,80.0,198.023,15.0,130.0,50.0,0.0
5359,1670545730.524137,80.0,198.08900000000003,15.0,130.0,50.0,0.0
5360,1670545735.6038039,80.0,198.08700000000002,15.0,130.0,50.0,0.0
5361,1670545740.67592,80.0,198.07299999999998,15.0,130.0,50.0,0.0
5362,1670545745.746837,80.0,198.101,15.0,130.0,50.0,0.0
5363,1670545750.827351,80.0,198.025,15.0,130.0,50.0,0.0
5364,1670545755.907682,80.0,198.138,15.0,130.0,50.0,0.0
5365,1670545760.9796891,80.0,198.132,15.0,130.0,50.0,0.0
5366,1670545766.04108,80.0,198.22799999999998,15.0,130.0,50.0,0.0
5367,1670545771.111592,80.0,198.19400000000002,15.0,130.0,50.0,0.0
5368,1670545776.181644,80.0,198.285,15.0,130.0,50.0,0.0
5369,1670545781.2535448,80.0,198.31599999999997,15.0,130.0,50.0,0.0
5370,1670545786.334598,80.0,198.274,15.0,130.0,50.0,0.0
5371,1670545791.415516,80.0,198.364,15.0,130.0,50.0,0.0
5372,1670545796.486165,80.0,198.269,15.0,130.0,50.0,0.0
5373,1670545801.547309,80.0,198.3,15.0,130.0,50.0,0.0
5374,1670545806.627625,80.0,198.304,15.0,130.0,50.0,0.0
5375,1670545811.699708,80.0,198.338,15.0,130.0,50.0,0.0
5376,1670545816.7803571,80.0,198.407,15.0,130.0,50.0,0.0
5377,1670545821.841029,80.0,198.46599999999998,15.0,130.0,50.0,0.0
5378,1670545826.901614,80.0,198.435,15.0,130.0,50.0,0.0
5379,1670545831.9722981,80.0,198.50599999999997,15.0,130.0,50.0,0.0
5380,1670545837.034501,80.0,198.39,15.0,130.0,50.0,0.0
5381,1670545842.114193,80.0,198.429,15.0,130.0,50.0,0.0
5382,1670545847.195668,80.0,198.456,15.0,130.0,50.0,0.0
5383,1670545852.277235,80.0,198.446,15.0,130.0,50.0,0.0
5384,1670545857.347315,80.0,198.296,15.0,130.0,50.0,0.0
5385,1670545862.428446,80.0,198.37599999999998,15.0,130.0,50.0,0.0
5386,1670545867.509961,80.0,198.377,15.0,130.0,50.0,0.0
5387,1670545872.590376,80.0,198.489,15.0,130.0,50.0,0.0
5388,1670545877.6620939,80.0,198.48,15.0,130.0,50.0,0.0
5389,1670545882.742852,80.0,198.542,15.0,130.0,50.0,0.0
5390,1670545887.824094,80.0,198.567,15.0,130.0,50.0,0.0
5391,1670545892.894792,80.0,198.609,15.0,130.0,50.0,0.0
5392,1670545897.985599,80.0,198.614,15.0,130.0,50.0,0.0
5393,1670545903.0568368,80.0,198.63099999999997,15.0,130.0,50.0,0.0
5394,1670545908.127954,80.0,198.704,15.0,130.0,50.0,0.0
5395,1670545913.198764,80.0,198.68200000000002,15.0,130.0,50.0,0.0
5396,1670545918.279988,80.0,198.674,15.0,130.0,50.0,0.0
5397,1670545923.360219,80.0,198.752,15.0,130.0,50.0,0.0
5398,1670545928.44171,80.0,198.74599999999998,15.0,130.0,50.0,0.0
5399,1670545933.522747,80.0,198.704,15.0,130.0,50.0,0.0
5400,1670545938.594131,80.0,198.799,15.0,130.0,50.0,0.0
5401,1670545943.663987,80.0,198.77,15.0,130.0,50.0,0.0
5402,1670545948.744762,80.0,198.856,15.0,130.0,50.0,0.0
5403,1670545953.825711,80.0,198.905,15.0,130.0,50.0,0.0
5404,1670545958.8971949,80.0,198.868,15.0,130.0,50.0,0.0
5405,1670545963.9584632,80.0,198.84799999999998,15.0,130.0,50.0,0.0
5406,1670545969.029518,80.0,198.842,15.0,130.0,50.0,0.0
5407,1670545974.100086,80.0,198.946,15.0,130.0,50.0,0.0
5408,1670545979.170748,80.0,198.952,15.0,130.0,50.0,0.0
5409,1670545984.252106,80.0,198.922,15.0,130.0,50.0,0.0
5410,1670545989.333375,80.0,199.00099999999998,15.0,130.0,50.0,0.0
5411,1670545994.4042802,80.0,198.78599999999997,15.0,130.0,50.0,0.0
5412,1670545999.474494,80.0,198.929,15.0,130.0,50.0,0.0
5413,1670546004.5470312,80.0,199.005,15.0,130.0,50.0,0.0
5414,1670546009.62716,80.0,199.09400000000002,15.0,130.0,50.0,0.0
5415,1670546014.6979241,80.0,199.153,15.0,130.0,50.0,0.0
5416,1670546019.758115,80.0,199.062,15.0,130.0,50.0,0.0
5417,1670546024.85007,80.0,199.149,15.0,130.0,50.0,0.0
5418,1670546029.940002,80.0,199.205,15.0,130.0,50.0,0.0
5419,1670546035.012125,80.0,199.21200000000002,15.0,130.0,50.0,0.0
5420,1670546040.093558,80.0,199.013,15.0,130.0,50.0,0.0
5421,1670546045.16376,80.0,199.127,15.0,130.0,50.0,0.0
5422,1670546050.245038,80.0,199.14700000000002,15.0,130.0,50.0,0.0
5423,1670546055.325753,80.0,199.17,15.0,130.0,50.0,0.0
5424,1670546060.40598,80.0,199.268,15.0,130.0,50.0,0.0
5425,1670546065.4776618,80.0,199.16099999999997,15.0,130.0,50.0,0.0
5426,1670546070.548515,80.0,199.234,15.0,130.0,50.0,0.0
5427,1670546075.629889,80.0,199.298,15.0,130.0,50.0,0.0
5428,1670546080.700387,80.0,199.36,15.0,130.0,50.0,0.0
5429,1670546085.771544,80.0,199.424,15.0,130.0,50.0,0.0
5430,1670546090.841763,80.0,199.419,15.0,130.0,50.0,0.0
5431,1670546095.9028962,80.0,199.451,15.0,130.0,50.0,0.0
5432,1670546100.964464,80.0,199.479,15.0,130.0,50.0,0.0
5433,1670546106.045175,80.0,199.421,15.0,130.0,50.0,0.0
5434,1670546111.126691,80.0,199.50900000000001,15.0,130.0,50.0,0.0
5435,1670546116.19742,80.0,199.513,15.0,130.0,50.0,0.0
5436,1670546121.2688632,80.0,199.53400000000002,15.0,130.0,50.0,0.0
5437,1670546126.34868,80.0,199.424,15.0,130.0,50.0,0.0
5438,1670546131.4193618,80.0,199.52599999999998,15.0,130.0,50.0,0.0
5439,1670546136.501058,80.0,199.37,15.0,130.0,50.0,0.0
5440,1670546141.562033,80.0,199.43099999999998,15.0,130.0,50.0,0.0
5441,1670546146.643103,80.0,199.483,15.0,130.0,50.0,0.0
5442,1670546151.743963,80.0,199.58900000000003,15.0,130.0,50.0,0.0
5443,1670546156.814728,80.0,199.55700000000002,15.0,130.0,50.0,0.0
5444,1670546161.8758268,80.0,199.62099999999998,15.0,130.0,50.0,0.0
5445,1670546166.946258,80.0,199.611,15.0,130.0,50.0,0.0
5446,1670546172.0172222,80.0,199.59599999999998,15.0,130.0,50.0,0.0
5447,1670546177.079122,80.0,199.673,15.0,130.0,50.0,0.0
5448,1670546182.17006,80.0,199.665,15.0,130.0,50.0,0.0
5449,1670546187.2410212,80.0,199.674,15.0,130.0,50.0,0.0
5450,1670546192.322474,80.0,199.68099999999998,15.0,130.0,50.0,0.0
5451,1670546197.3822901,80.0,199.755,15.0,130.0,50.0,0.0
5452,1670546202.473308,80.0,199.761,15.0,130.0,50.0,0.0
5453,1670546207.5742009,80.0,199.833,15.0,130.0,50.0,0.0
5454,1670546212.654988,80.0,199.808,15.0,130.0,50.0,0.0
5455,1670546217.726808,80.0,199.87400000000002,15.0,130.0,50.0,0.0
5456,1670546222.807118,80.0,199.91400000000002,15.0,130.0,50.0,0.0
5457,1670546227.878314,80.0,199.782,15.0,130.0,50.0,0.0
5458,1670546232.949588,80.0,199.887,15.0,130.0,50.0,0.0
5459,1670546238.020535,80.0,199.918,15.0,130.0,50.0,0.0
5460,1670546243.080777,80.0,199.987,15.0,130.0,50.0,0.0
5461,1670546248.1626039,80.0,199.99099999999999,15.0,130.0,50.0,0.0
5462,1670546253.243684,80.0,199.986,15.0,130.0,50.0,0.0
5463,1670546258.303462,80.0,200.018,15.0,130.0,50.0,0.0
5464,1670546263.375823,80.0,200.023,15.0,130.0,50.0,0.0
5465,1670546268.456473,80.0,200.063,15.0,130.0,50.0,0.0
5466,1670546273.5367632,80.0,200.112,15.0,130.0,50.0,0.0
5467,1670546278.61868,80.0,200.123,15.0,130.0,50.0,0.0
5468,1670546283.689191,80.0,200.15900000000002,15.0,130.0,50.0,0.0
5469,1670546288.760402,80.0,200.143,15.0,130.0,50.0,0.0
5470,1670546293.840977,80.0,200.18599999999998,15.0,130.0,50.0,0.0
5471,1670546298.912176,80.0,200.25799999999998,15.0,130.0,50.0,0.0
5472,1670546303.9724321,80.0,200.301,15.0,130.0,50.0,0.0
5473,1670546309.0437438,80.0,200.262,15.0,130.0,50.0,0.0
5474,1670546314.124907,80.0,200.25099999999998,15.0,130.0,50.0,0.0
5475,1670546319.195799,80.0,200.25599999999997,15.0,130.0,50.0,0.0
5476,1670546324.287293,80.0,200.23,15.0,130.0,50.0,0.0
5477,1670546329.372381,80.0,200.239,15.0,130.0,50.0,0.0
5478,1670546334.447958,80.0,200.332,15.0,130.0,50.0,0.0
5479,1670546339.509548,80.0,200.373,15.0,130.0,50.0,0.0
5480,1670546344.570159,80.0,200.28400000000002,15.0,130.0,50.0,0.0
5481,1670546349.651242,80.0,200.38299999999998,15.0,130.0,50.0,0.0
5482,1670546354.723165,80.0,200.438,15.0,130.0,50.0,0.0
5483,1670546359.7829108,80.0,200.43599999999998,15.0,130.0,50.0,0.0
5484,1670546364.864722,80.0,200.449,15.0,130.0,50.0,0.0
5485,1670546369.945704,80.0,200.49,15.0,130.0,50.0,0.0
5486,1670546375.027119,80.0,200.56099999999998,15.0,130.0,50.0,0.0
5487,1670546380.087734,80.0,200.571,15.0,130.0,50.0,0.0
5489,1670546390.259558,80.0,200.46599999999998,15.0,130.0,50.0,0.0
5490,1670546395.330353,80.0,200.54,15.0,130.0,50.0,0.0
5491,1670546400.402734,80.0,200.59900000000002,15.0,130.0,50.0,0.0
5492,1670546405.47326,80.0,200.65099999999998,15.0,130.0,50.0,0.0
5493,1670546410.554214,80.0,200.613,15.0,130.0,50.0,0.0
5494,1670546415.635557,80.0,200.558,15.0,130.0,50.0,0.0
5495,1670546420.706492,80.0,200.62900000000002,15.0,130.0,50.0,0.0
5496,1670546425.777561,80.0,200.606,15.0,130.0,50.0,0.0
5497,1670546430.84826,80.0,200.69,15.0,130.0,50.0,0.0
5498,1670546435.919855,80.0,200.77,15.0,130.0,50.0,0.0
5499,1670546440.990971,80.0,200.71,15.0,130.0,50.0,0.0
5500,1670546446.072027,80.0,200.71599999999998,15.0,130.0,50.0,0.0
5501,1670546451.1525712,80.0,200.74,15.0,130.0,50.0,0.0
5502,1670546456.223331,80.0,200.752,15.0,130.0,50.0,0.0
5503,1670546461.305596,80.0,200.68099999999998,15.0,130.0,50.0,0.0
5504,1670546466.38538,80.0,200.645,15.0,130.0,50.0,0.0
5505,1670546471.467546,80.0,200.76,15.0,130.0,50.0,0.0
5506,1670546476.5380619,80.0,200.822,15.0,130.0,50.0,0.0
5507,1670546481.60982,80.0,200.90099999999998,15.0,130.0,50.0,0.0
5508,1670546486.6906571,80.0,200.829,15.0,130.0,50.0,0.0
5509,1670546491.771685,80.0,200.903,15.0,130.0,50.0,0.0
5510,1670546496.84234,80.0,200.857,15.0,130.0,50.0,0.0
5511,1670546501.9136631,80.0,200.90599999999998,15.0,130.0,50.0,0.0
5512,1670546506.995179,80.0,200.96900000000002,15.0,130.0,50.0,0.0
5513,1670546512.066118,80.0,200.984,15.0,130.0,50.0,0.0
5514,1670546517.1374369,80.0,200.983,15.0,130.0,50.0,0.0
5515,1670546522.1982641,80.0,201.02,15.0,130.0,50.0,0.0
5516,1670546527.268869,80.0,201.02900000000002,15.0,130.0,50.0,0.0
5517,1670546532.34087,80.0,201.075,15.0,130.0,50.0,0.0
5518,1670546537.410977,80.0,201.107,15.0,130.0,50.0,0.0
5519,1670546542.482665,80.0,201.045,15.0,130.0,50.0,0.0
5520,1670546547.553576,80.0,201.00599999999997,15.0,130.0,50.0,0.0
5521,1670546552.6349301,80.0,201.041,15.0,130.0,50.0,0.0
5522,1670546557.7058132,80.0,201.114,15.0,130.0,50.0,0.0
5523,1670546562.786448,80.0,201.13099999999997,15.0,130.0,50.0,0.0
5524,1670546567.877963,80.0,201.178,15.0,130.0,50.0,0.0
5525,1670546572.949306,80.0,201.255,15.0,130.0,50.0,0.0
5526,1670546578.020271,80.0,201.25400000000002,15.0,130.0,50.0,0.0
5527,1670546583.101316,80.0,201.245,15.0,130.0,50.0,0.0
5528,1670546588.182225,80.0,201.175,15.0,130.0,50.0,0.0
5529,1670546593.273232,80.0,201.237,15.0,130.0,50.0,0.0
5530,1670546598.344455,80.0,201.044,15.0,130.0,50.0,0.0
5531,1670546603.404823,80.0,201.201,15.0,130.0,50.0,0.0
5532,1670546608.48676,80.0,201.023,15.0,130.0,50.0,0.0
5533,1670546613.54728,80.0,201.157,15.0,130.0,50.0,0.0
5534,1670546618.6382449,80.0,201.22400000000002,15.0,130.0,50.0,0.0
5535,1670546623.699178,80.0,201.24,15.0,130.0,50.0,0.0
5536,1670546628.7706099,80.0,201.325,15.0,130.0,50.0,0.0
5537,1670546633.8423312,80.0,201.38099999999997,15.0,130.0,50.0,0.0
5538,1670546638.912876,80.0,201.389,15.0,130.0,50.0,0.0
5539,1670546643.983647,80.0,201.395,15.0,130.0,50.0,0.0
5540,1670546649.05531,80.0,201.377,15.0,130.0,50.0,0.0
5541,1670546654.126158,80.0,201.46200000000002,15.0,130.0,50.0,0.0
5542,1670546659.207096,80.0,201.484,15.0,130.0,50.0,0.0
5543,1670546664.288636,80.0,201.497,15.0,130.0,50.0,0.0
5544,1670546669.359624,80.0,201.484,15.0,130.0,50.0,0.0
5545,1670546674.4317222,80.0,201.50599999999997,15.0,130.0,50.0,0.0
5546,1670546679.5108461,80.0,201.56799999999998,15.0,130.0,50.0,0.0
5547,1670546684.5830789,80.0,201.63,15.0,130.0,50.0,0.0
5548,1670546689.663764,80.0,201.61900000000003,15.0,130.0,50.0,0.0
5549,1670546694.724359,80.0,201.649,15.0,130.0,50.0,0.0
5550,1670546699.795775,80.0,201.68200000000002,15.0,130.0,50.0,0.0
5551,1670546704.876262,80.0,201.69,15.0,130.0,50.0,0.0
5552,1670546709.947457,80.0,201.607,15.0,130.0,50.0,0.0
5553,1670546715.01837,80.0,201.65599999999998,15.0,130.0,50.0,0.0
5554,1670546720.090289,80.0,201.68099999999998,15.0,130.0,50.0,0.0
5555,1670546725.161308,80.0,201.753,15.0,130.0,50.0,0.0
5556,1670546730.232329,80.0,201.695,15.0,130.0,50.0,0.0
5557,1670546735.313564,80.0,201.783,15.0,130.0,50.0,0.0
5558,1670546740.393962,80.0,201.795,15.0,130.0,50.0,0.0
5559,1670546745.46558,80.0,201.827,15.0,130.0,50.0,0.0
5560,1670546750.5366518,80.0,201.792,15.0,130.0,50.0,0.0
5561,1670546755.60726,80.0,201.799,15.0,130.0,50.0,0.0
5562,1670546760.6885722,80.0,201.847,15.0,130.0,50.0,0.0
5563,1670546765.759725,80.0,201.831,15.0,130.0,50.0,0.0
5564,1670546770.84147,80.0,201.893,15.0,130.0,50.0,0.0
5565,1670546775.911627,80.0,201.898,15.0,130.0,50.0,0.0
5566,1670546780.983011,80.0,201.86700000000002,15.0,130.0,50.0,0.0
5567,1670546786.054168,80.0,201.956,15.0,130.0,50.0,0.0
5568,1670546791.125841,80.0,201.984,15.0,130.0,50.0,0.0
5569,1670546796.196471,80.0,202.035,15.0,130.0,50.0,0.0
5570,1670546801.301286,80.0,202.081,15.0,130.0,50.0,0.0
5571,1670546806.3883278,80.0,202.12900000000002,15.0,130.0,50.0,0.0
5572,1670546811.468953,80.0,202.148,15.0,130.0,50.0,0.0
5573,1670546816.540805,80.0,202.144,15.0,130.0,50.0,0.0
5574,1670546821.621656,80.0,202.162,15.0,130.0,50.0,0.0
5575,1670546826.692398,80.0,202.21900000000002,15.0,130.0,50.0,0.0
5576,1670546831.7635288,80.0,202.19400000000002,15.0,130.0,50.0,0.0
5577,1670546836.82686,80.0,202.269,15.0,130.0,50.0,0.0
5578,1670546841.896239,80.0,202.297,15.0,130.0,50.0,0.0
