Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
211.233148,+180.000,+179.363,+051.6,+0069.8,+0043.5,+100.0
212.353261,+180.000,+179.387,+052.0,+0069.8,+0043.5,+100.0
213.424133,+180.000,+179.405,+052.4,+0069.8,+0043.5,+100.0
214.514306,+180.000,+179.417,+052.7,+0069.8,+0043.5,+100.0
215.584517,+180.000,+179.440,+052.8,+0069.8,+0043.5,+100.0
216.668691,+180.000,+179.469,+052.8,+0069.8,+0043.5,+100.0
217.754628,+180.000,+179.491,+053.0,+0069.8,+0043.5,+100.0
218.864949,+180.000,+179.521,+052.9,+0069.8,+0043.5,+100.0
219.975248,+180.000,+179.555,+052.6,+0069.8,+0043.5,+100.0
221.075447,+180.000,+179.594,+052.5,+0069.8,+0043.5,+100.0
222.195721,+180.000,+179.626,+052.4,+0069.8,+0043.5,+100.0
223.276284,+180.000,+179.657,+052.2,+0069.8,+0043.5,+100.0
224.356115,+180.000,+179.696,+052.0,+0069.8,+0043.5,+100.0
225.426714,+180.000,+179.733,+051.6,+0069.8,+0043.5,+100.0
226.497321,+180.000,+179.772,+051.4,+0069.8,+0043.5,+100.0
227.576349,+180.000,+179.794,+051.4,+0069.8,+0043.5,+100.0
228.658437,+180.000,+179.812,+051.4,+0069.8,+0043.5,+100.0
229.727694,+180.000,+179.834,+051.3,+0069.8,+0043.5,+100.0
230.827707,+180.000,+179.858,+051.1,+0069.8,+0043.5,+100.0
231.947505,+180.000,+179.883,+051.0,+0069.8,+0043.5,+100.0
233.028171,+180.000,+179.902,+051.0,+0069.8,+0043.5,+100.0
234.118182,+180.000,+179.913,+051.1,+0069.8,+0043.5,+100.0
235.188674,+180.000,+179.911,+051.4,+0069.8,+0043.5,+100.0
236.268861,+180.000,+179.908,+051.6,+0069.8,+0043.5,+100.0
237.350360,+180.000,+179.910,+051.7,+0069.8,+0043.5,+100.0
238.429123,+180.000,+179.913,+051.8,+0069.8,+0043.5,+100.0
239.489702,+180.000,+179.924,+051.8,+0069.8,+0043.5,+100.0
240.573380,+180.000,+179.924,+052.1,+0069.8,+0043.5,+100.0
241.650396,+180.000,+179.921,+052.0,+0069.8,+0043.5,+100.0
242.730238,+180.000,+179.938,+051.7,+0069.8,+0043.5,+100.0
243.820562,+180.000,+179.955,+051.6,+0069.8,+0043.5,+100.0
244.929915,+180.000,+179.967,+051.5,+0069.8,+0043.5,+100.0
245.993711,+180.000,+179.990,+051.1,+0069.8,+0043.5,+100.0
247.072914,+180.000,+180.012,+050.8,+0069.8,+0043.5,+100.0
248.161852,+180.000,+180.020,+051.0,+0069.8,+0043.5,+100.0
249.242927,+180.000,+180.023,+051.0,+0069.8,+0043.5,+100.0
250.321963,+180.000,+180.032,+050.8,+0069.8,+0043.5,+100.0
251.421483,+180.000,+180.041,+050.8,+0069.8,+0043.5,+100.0
252.531441,+180.000,+180.047,+050.7,+0069.8,+0043.5,+100.0
253.602065,+180.000,+180.046,+051.0,+0069.8,+0043.5,+100.0
254.685080,+180.000,+180.029,+051.3,+0069.8,+0043.5,+100.0
255.762898,+180.000,+180.028,+051.2,+0069.8,+0043.5,+100.0
256.892499,+180.000,+180.032,+051.2,+0069.8,+0043.5,+100.0
258.003514,+180.000,+180.039,+051.0,+0069.8,+0043.5,+100.0
259.083367,+180.000,+180.048,+050.9,+0069.8,+0043.5,+100.0
260.167379,+180.000,+180.044,+051.1,+0069.8,+0043.5,+100.0
261.254392,+180.000,+180.040,+051.2,+0069.8,+0043.5,+100.0
262.373323,+180.000,+180.039,+051.1,+0069.8,+0043.5,+100.0
263.453858,+180.000,+180.043,+051.0,+0069.8,+0043.5,+100.0
264.533949,+180.000,+180.048,+051.0,+0069.8,+0043.5,+100.0
265.595905,+180.000,+180.049,+051.0,+0069.8,+0043.5,+100.0
266.674918,+180.000,+180.050,+051.0,+0069.8,+0043.5,+100.0
267.754824,+180.000,+180.048,+051.1,+0069.8,+0043.5,+100.0
268.866208,+180.000,+180.041,+051.2,+0069.8,+0043.5,+100.0
269.996222,+180.000,+180.043,+051.1,+0069.8,+0043.5,+100.0
271.086874,+180.000,+180.040,+051.1,+0069.8,+0043.5,+100.0
272.227402,+180.000,+180.049,+050.8,+0069.8,+0043.5,+100.0
273.296420,+180.000,+180.062,+050.6,+0069.8,+0043.5,+100.0
274.379033,+180.000,+180.061,+050.8,+0069.8,+0043.5,+100.0
275.456423,+180.000,+180.056,+050.7,+0069.8,+0043.5,+100.0
276.527356,+180.000,+180.060,+050.7,+0069.8,+0043.5,+100.0
277.596951,+180.000,+180.065,+050.5,+0069.8,+0043.5,+100.0
278.689282,+180.000,+180.069,+050.4,+0069.8,+0043.5,+100.0
279.759116,+180.000,+180.070,+050.6,+0069.8,+0043.5,+100.0
280.888473,+180.000,+180.055,+050.8,+0069.8,+0043.5,+100.0
282.028031,+180.000,+180.048,+050.9,+0069.8,+0043.5,+100.0
283.107926,+180.000,+180.039,+051.1,+0069.8,+0043.5,+100.0
284.187962,+180.000,+180.028,+051.3,+0069.8,+0043.5,+100.0
285.248272,+180.000,+180.016,+051.5,+0069.8,+0043.5,+100.0
286.328321,+180.000,+180.004,+051.5,+0069.8,+0043.5,+100.0
287.399133,+180.000,+180.006,+051.4,+0069.8,+0043.5,+100.0
288.489151,+180.000,+180.015,+051.1,+0069.8,+0043.5,+100.0
289.558910,+180.000,+180.029,+050.8,+0069.8,+0043.5,+100.0
290.639919,+180.000,+180.048,+050.4,+0069.8,+0043.5,+100.0
291.700123,+180.000,+180.058,+050.5,+0069.8,+0043.5,+100.0
292.770458,+180.000,+180.049,+050.7,+0069.8,+0043.5,+100.0
293.900473,+180.000,+180.034,+051.0,+0069.8,+0043.5,+100.0
295.000951,+180.000,+180.025,+051.0,+0069.8,+0043.5,+100.0
296.093251,+180.000,+180.031,+050.7,+0069.8,+0043.5,+100.0
297.151265,+180.000,+180.038,+050.6,+0069.8,+0043.5,+100.0
298.231159,+180.000,+180.043,+050.6,+0069.8,+0043.5,+100.0
299.301425,+180.000,+180.047,+050.5,+0069.8,+0043.5,+100.0
300.384444,+180.000,+180.039,+050.8,+0069.8,+0043.5,+100.0
301.472800,+180.000,+180.029,+050.9,+0069.8,+0043.5,+100.0
302.552799,+180.000,+180.017,+051.1,+0069.8,+0043.5,+100.0
303.644622,+180.000,+180.010,+051.1,+0069.8,+0043.5,+100.0
304.723274,+180.000,+180.015,+050.9,+0069.8,+0043.5,+100.0
305.832416,+180.000,+180.025,+050.7,+0069.8,+0043.5,+100.0
306.943232,+180.000,+180.031,+050.6,+0069.8,+0043.5,+100.0
308.002545,+180.000,+180.029,+050.7,+0069.8,+0043.5,+100.0
309.083559,+180.000,+180.028,+050.7,+0069.8,+0043.5,+100.0
310.163387,+180.000,+180.034,+050.5,+0069.8,+0043.5,+100.0
311.259643,+180.000,+180.037,+050.5,+0069.8,+0043.5,+100.0
312.375659,+180.000,+180.034,+050.5,+0069.8,+0043.5,+100.0
313.454290,+180.000,+180.039,+050.3,+0069.8,+0043.5,+100.0
314.543898,+180.000,+180.047,+050.1,+0069.8,+0043.5,+100.0
315.624911,+180.000,+180.057,+050.0,+0069.8,+0043.5,+100.0
316.697904,+180.000,+180.055,+050.1,+0069.8,+0043.5,+100.0
317.776536,+180.000,+180.043,+050.5,+0069.8,+0043.5,+100.0
318.905551,+180.000,+180.015,+051.1,+0069.8,+0043.5,+100.0
319.995914,+180.000,+179.983,+051.6,+0069.8,+0043.5,+100.0
321.085545,+180.000,+179.961,+051.8,+0069.8,+0043.5,+100.0
322.195364,+180.000,+179.964,+051.5,+0069.8,+0043.5,+100.0
323.276864,+180.000,+179.972,+051.3,+0069.8,+0043.5,+100.0
324.355877,+180.000,+179.985,+051.1,+0069.8,+0043.5,+100.0
325.436420,+180.000,+179.999,+050.8,+0069.8,+0043.5,+100.0
326.507050,+180.000,+180.025,+050.2,+0069.8,+0043.5,+100.0
327.587066,+180.000,+180.041,+050.1,+0069.8,+0043.5,+100.0
328.668809,+180.000,+180.048,+050.1,+0069.8,+0043.5,+100.0
329.737682,+180.000,+180.051,+049.9,+0069.8,+0043.5,+100.0
330.847694,+180.000,+180.052,+050.0,+0069.8,+0043.5,+100.0
331.967785,+180.000,+180.040,+050.4,+0069.8,+0043.5,+100.0
333.038031,+180.000,+180.029,+050.4,+0069.8,+0043.5,+100.0
334.129047,+180.000,+180.020,+050.6,+0069.8,+0043.5,+100.0
335.188315,+180.000,+180.014,+050.7,+0069.8,+0043.5,+100.0
336.268605,+180.000,+180.010,+050.7,+0069.8,+0043.5,+100.0
337.338842,+180.000,+180.017,+050.4,+0069.8,+0043.5,+100.0
338.398567,+180.000,+180.027,+050.3,+0069.8,+0043.5,+100.0
339.479647,+180.000,+180.024,+050.4,+0069.8,+0043.5,+100.0
340.569244,+180.000,+180.020,+050.4,+0069.8,+0043.5,+100.0
341.649577,+180.000,+180.016,+050.6,+0069.8,+0043.5,+100.0
342.730356,+180.000,+180.008,+050.7,+0069.8,+0043.5,+100.0
343.830591,+180.000,+179.995,+051.0,+0069.8,+0043.5,+100.0
344.950271,+180.000,+179.981,+051.3,+0069.8,+0043.5,+100.0
346.031071,+180.000,+179.968,+051.4,+0069.8,+0043.5,+100.0
347.115161,+180.000,+179.967,+051.3,+0069.8,+0043.5,+100.0
348.201120,+180.000,+179.966,+051.3,+0069.8,+0043.5,+100.0
349.282041,+180.000,+179.975,+051.0,+0069.8,+0043.5,+100.0
350.361740,+180.000,+179.989,+050.7,+0069.8,+0043.5,+100.0
351.451755,+180.000,+180.004,+050.4,+0069.8,+0043.5,+100.0
352.532379,+180.000,+180.026,+050.1,+0069.8,+0043.5,+100.0
353.602756,+180.000,+180.027,+050.3,+0069.8,+0043.5,+100.0
354.682770,+180.000,+180.022,+050.4,+0069.8,+0043.5,+100.0
355.762374,+180.000,+180.023,+050.3,+0069.8,+0043.5,+100.0
356.893053,+180.000,+180.019,+050.5,+0069.8,+0043.5,+100.0
358.003070,+180.000,+180.011,+050.6,+0069.8,+0043.5,+100.0
359.083102,+180.000,+180.008,+050.6,+0069.8,+0043.5,+100.0
360.163470,+180.000,+180.003,+050.6,+0069.8,+0043.5,+100.0
361.254483,+180.000,+180.012,+050.3,+0069.8,+0043.5,+100.0
362.373673,+180.000,+180.020,+050.3,+0069.8,+0043.5,+100.0
363.445295,+180.000,+180.018,+050.4,+0069.8,+0043.5,+100.0
364.515415,+180.000,+180.014,+050.5,+0069.8,+0043.5,+100.0
365.594219,+180.000,+180.009,+050.6,+0069.8,+0043.5,+100.0
366.664663,+180.000,+179.997,+050.8,+0069.8,+0043.5,+100.0
367.745156,+180.000,+179.992,+050.8,+0069.8,+0043.5,+100.0
368.845632,+180.000,+179.999,+050.5,+0069.8,+0043.5,+100.0
369.965630,+180.000,+180.009,+050.5,+0069.8,+0043.5,+100.0
371.055314,+180.000,+180.001,+050.7,+0069.8,+0043.5,+100.0
372.176333,+180.000,+179.997,+050.7,+0069.8,+0043.5,+100.0
373.246265,+180.000,+180.001,+050.5,+0069.8,+0043.5,+100.0
374.316690,+180.000,+180.011,+050.3,+0069.8,+0043.5,+100.0
375.381346,+180.000,+180.013,+050.4,+0069.8,+0043.5,+100.0
376.456614,+180.000,+180.007,+050.5,+0069.8,+0043.5,+100.0
377.527970,+180.000,+180.006,+050.5,+0069.8,+0043.5,+100.0
378.587016,+180.000,+180.003,+050.6,+0069.8,+0043.5,+100.0
379.667695,+180.000,+179.992,+050.9,+0069.8,+0043.5,+100.0
380.743443,+180.000,+179.990,+050.7,+0069.8,+0043.5,+100.0
381.858459,+180.000,+179.990,+050.8,+0069.8,+0043.5,+100.0
382.978548,+180.000,+179.984,+050.9,+0069.8,+0043.5,+100.0
384.058874,+180.000,+179.981,+051.0,+0069.8,+0043.5,+100.0
385.128878,+180.000,+179.976,+051.1,+0069.8,+0043.5,+100.0
386.198690,+180.000,+179.967,+051.3,+0069.8,+0043.5,+100.0
387.279364,+180.000,+179.960,+051.3,+0069.8,+0043.5,+100.0
388.359408,+180.000,+179.973,+050.9,+0069.8,+0043.5,+100.0
389.429832,+180.000,+179.992,+050.5,+0069.8,+0043.5,+100.0
390.509877,+180.000,+180.016,+050.1,+0069.8,+0043.5,+100.0
391.590427,+180.000,+180.023,+050.2,+0069.8,+0043.5,+100.0
392.670849,+180.000,+180.022,+050.2,+0069.8,+0043.5,+100.0
393.750639,+180.000,+180.029,+050.0,+0069.8,+0043.5,+100.0
394.860541,+180.000,+180.042,+049.8,+0069.8,+0043.5,+100.0
395.980688,+180.000,+180.050,+049.7,+0069.8,+0043.5,+100.0
397.052584,+180.000,+180.051,+049.8,+0069.8,+0043.5,+100.0
398.131274,+180.000,+180.044,+050.0,+0069.8,+0043.5,+100.0
399.201779,+180.000,+180.037,+050.0,+0069.8,+0043.5,+100.0
400.291886,+180.000,+180.030,+050.2,+0069.8,+0043.5,+100.0
401.392213,+180.000,+180.006,+050.8,+0069.8,+0043.5,+100.0
402.512200,+180.000,+179.975,+051.3,+0069.8,+0043.5,+100.0
403.592807,+180.000,+179.952,+051.6,+0069.8,+0043.5,+100.0
404.674253,+180.000,+179.935,+051.8,+0069.8,+0043.5,+100.0
405.742575,+180.000,+179.932,+051.7,+0069.8,+0043.5,+100.0
406.843182,+180.000,+179.943,+051.4,+0069.8,+0043.5,+100.0
407.962781,+180.000,+179.966,+050.9,+0069.8,+0043.5,+100.0
