Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
165.033609,+380.000,+378.527,+043.7,+0046.1,+0036.2,+100.0
166.134396,+380.000,+378.146,+055.4,+0046.1,+0036.2,+100.0
167.263889,+380.000,+377.739,+064.6,+0046.1,+0036.2,+100.0
168.384659,+380.000,+377.370,+074.2,+0046.1,+0036.2,+100.0
169.466022,+380.000,+377.084,+080.4,+0046.1,+0036.2,+100.0
170.544792,+380.000,+376.857,+084.6,+0046.1,+0036.2,+100.0
171.624854,+380.000,+376.736,+085.5,+0046.1,+0036.2,+100.0
172.705193,+380.000,+376.756,+082.7,+0046.1,+0036.2,+100.0
173.775736,+380.000,+376.913,+076.7,+0046.1,+0036.2,+100.0
174.855802,+380.000,+377.137,+069.5,+0046.1,+0036.2,+100.0
175.926282,+380.000,+377.439,+061.4,+0046.1,+0036.2,+100.0
177.006835,+380.000,+377.724,+054.6,+0046.1,+0036.2,+100.0
178.086808,+380.000,+377.950,+050.1,+0046.1,+0036.2,+100.0
179.216842,+380.000,+378.095,+047.5,+0046.1,+0036.2,+100.0
180.287039,+380.000,+378.141,+048.1,+0046.1,+0036.2,+100.0
181.367503,+380.000,+378.112,+050.1,+0046.1,+0036.2,+100.0
182.437423,+380.000,+378.007,+054.0,+0046.1,+0036.2,+100.0
183.517203,+380.000,+377.851,+058.2,+0046.1,+0036.2,+100.0
184.588028,+380.000,+377.670,+063.7,+0046.1,+0036.2,+100.0
185.657477,+380.000,+377.504,+067.6,+0046.1,+0036.2,+100.0
186.748245,+380.000,+377.326,+072.0,+0046.1,+0036.2,+100.0
187.818437,+380.000,+377.200,+074.2,+0046.1,+0036.2,+100.0
188.878598,+380.000,+377.149,+074.1,+0046.1,+0036.2,+100.0
189.948748,+380.000,+377.167,+072.8,+0046.1,+0036.2,+100.0
191.019339,+380.000,+377.219,+071.0,+0046.1,+0036.2,+100.0
192.109324,+380.000,+377.317,+067.6,+0046.1,+0036.2,+100.0
193.220329,+380.000,+377.431,+064.6,+0046.1,+0036.2,+100.0
194.292214,+380.000,+377.558,+061.0,+0046.1,+0036.2,+100.0
195.379344,+380.000,+377.663,+059.3,+0046.1,+0036.2,+100.0
196.449989,+380.000,+377.734,+057.5,+0046.1,+0036.2,+100.0
197.539290,+380.000,+377.762,+057.9,+0046.1,+0036.2,+100.0
198.650355,+380.000,+377.756,+058.5,+0046.1,+0036.2,+100.0
199.720439,+380.000,+377.734,+059.2,+0046.1,+0036.2,+100.0
200.810942,+380.000,+377.682,+061.1,+0046.1,+0036.2,+100.0
201.891426,+380.000,+377.602,+063.6,+0046.1,+0036.2,+100.0
202.984212,+380.000,+377.512,+065.9,+0046.1,+0036.2,+100.0
204.061951,+380.000,+377.432,+067.6,+0046.1,+0036.2,+100.0
205.212635,+380.000,+377.390,+068.5,+0046.1,+0036.2,+100.0
206.291862,+380.000,+377.345,+069.0,+0046.1,+0036.2,+100.0
207.392395,+380.000,+377.366,+067.5,+0046.1,+0036.2,+100.0
208.522537,+380.000,+377.411,+066.4,+0046.1,+0036.2,+100.0
209.592412,+380.000,+377.457,+065.3,+0046.1,+0036.2,+100.0
210.672955,+380.000,+377.491,+064.0,+0046.1,+0036.2,+100.0
211.742681,+380.000,+377.539,+063.3,+0046.1,+0036.2,+100.0
212.813490,+380.000,+377.549,+063.4,+0046.1,+0036.2,+100.0
213.885462,+380.000,+377.572,+062.2,+0046.1,+0036.2,+100.0
214.973848,+380.000,+377.605,+061.8,+0046.1,+0036.2,+100.0
216.043910,+380.000,+377.610,+061.9,+0046.1,+0036.2,+100.0
217.153805,+380.000,+377.607,+062.2,+0046.1,+0036.2,+100.0
218.274201,+380.000,+377.585,+063.1,+0046.1,+0036.2,+100.0
219.334866,+380.000,+377.554,+063.9,+0046.1,+0036.2,+100.0
220.404460,+382.000,+377.537,+100.0,+0046.1,+0036.2,+100.0
221.476058,+380.000,+377.518,+020.6,+0046.1,+0036.2,+100.0
222.545018,+380.000,+377.567,+019.6,+0046.1,+0036.2,+100.0
223.615626,+380.000,+377.687,+018.6,+0046.1,+0036.2,+100.0
224.685459,+380.000,+377.753,+018.6,+0046.1,+0036.2,+100.0
225.765714,+380.000,+377.691,+020.0,+0046.1,+0036.2,+100.0
226.847113,+380.000,+377.489,+022.2,+0046.1,+0036.2,+100.0
227.915341,+380.000,+377.179,+025.3,+0046.1,+0036.2,+100.0
228.986481,+380.000,+376.772,+029.0,+0046.1,+0036.2,+100.0
230.085882,+380.000,+376.347,+032.7,+0046.1,+0036.2,+100.0
231.206512,+380.000,+375.886,+036.6,+0046.1,+0036.2,+100.0
232.277246,+380.000,+375.406,+040.7,+0046.1,+0036.2,+100.0
233.357322,+380.000,+374.994,+044.0,+0046.1,+0036.2,+100.0
234.437211,+380.000,+374.554,+047.6,+0046.1,+0036.2,+100.0
235.507964,+380.000,+374.130,+050.9,+0046.1,+0036.2,+100.0
236.567936,+380.000,+373.781,+053.9,+0046.1,+0036.2,+100.0
237.657878,+380.000,+373.419,+056.3,+0046.1,+0036.2,+100.0
238.767711,+380.000,+373.148,+058.7,+0046.1,+0036.2,+100.0
239.868020,+380.000,+372.894,+060.4,+0046.1,+0036.2,+100.0
240.939123,+380.000,+372.701,+061.5,+0046.1,+0036.2,+100.0
242.019061,+380.000,+372.571,+062.4,+0046.1,+0036.2,+100.0
243.119245,+380.000,+372.463,+063.1,+0046.1,+0036.2,+100.0
244.239552,+380.000,+372.413,+063.2,+0046.1,+0036.2,+100.0
245.309693,+380.000,+372.403,+063.2,+0046.1,+0036.2,+100.0
246.369725,+380.000,+372.410,+063.0,+0046.1,+0036.2,+100.0
247.459850,+380.000,+372.422,+062.8,+0046.1,+0036.2,+100.0
248.590516,+380.000,+372.478,+062.1,+0046.1,+0036.2,+100.0
249.660620,+380.000,+372.535,+061.8,+0046.1,+0036.2,+100.0
250.740910,+380.000,+372.588,+061.3,+0046.1,+0036.2,+100.0
251.820479,+380.000,+372.628,+061.0,+0046.1,+0036.2,+100.0
252.891333,+380.000,+372.674,+060.6,+0046.1,+0036.2,+100.0
253.971403,+380.000,+372.723,+060.2,+0046.1,+0036.2,+100.0
255.051526,+380.000,+372.772,+059.8,+0046.1,+0036.2,+100.0
256.191750,+380.000,+372.818,+059.5,+0046.1,+0036.2,+100.0
257.292051,+380.000,+372.852,+059.3,+0046.1,+0036.2,+100.0
258.422404,+380.000,+372.867,+059.2,+0046.1,+0036.2,+100.0
259.492052,+380.000,+372.877,+059.2,+0046.1,+0036.2,+100.0
260.572334,+380.000,+372.872,+059.3,+0046.1,+0036.2,+100.0
261.652155,+380.000,+372.872,+059.2,+0046.1,+0036.2,+100.0
262.722766,+380.000,+372.883,+059.1,+0046.1,+0036.2,+100.0
263.813016,+380.000,+372.863,+059.5,+0046.1,+0036.2,+100.0
264.873362,+380.000,+372.851,+059.5,+0046.1,+0036.2,+100.0
265.953660,+380.000,+372.831,+059.7,+0046.1,+0036.2,+100.0
267.033396,+380.000,+372.830,+059.6,+0046.1,+0036.2,+100.0
268.163178,+380.000,+372.822,+059.7,+0046.1,+0036.2,+100.0
269.264652,+380.000,+372.812,+059.7,+0046.1,+0036.2,+100.0
270.344367,+380.000,+372.822,+059.7,+0046.1,+0036.2,+100.0
271.424737,+380.000,+372.795,+060.0,+0046.1,+0036.2,+100.0
272.494803,+380.000,+372.787,+060.1,+0046.1,+0036.2,+100.0
273.585521,+380.000,+372.761,+060.3,+0046.1,+0036.2,+100.0
274.664735,+380.000,+372.754,+060.2,+0046.1,+0036.2,+100.0
275.744925,+380.000,+372.761,+060.2,+0046.1,+0036.2,+100.0
276.825634,+382.000,+372.765,+076.7,+0046.1,+0036.2,+100.0
277.895219,+382.000,+372.761,+076.9,+0046.1,+0036.2,+100.0
278.975311,+382.000,+372.768,+076.4,+0046.1,+0036.2,+100.0
280.075861,+382.000,+372.890,+075.0,+0046.1,+0036.2,+100.0
281.215755,+382.000,+373.047,+073.5,+0046.1,+0036.2,+100.0
282.285990,+382.000,+373.236,+071.7,+0046.1,+0036.2,+100.0
283.378098,+382.000,+373.451,+069.6,+0046.1,+0036.2,+100.0
284.447010,+382.000,+373.701,+067.7,+0046.1,+0036.2,+100.0
285.527327,+382.000,+373.938,+065.8,+0046.1,+0036.2,+100.0
286.597294,+382.000,+374.138,+064.4,+0046.1,+0036.2,+100.0
287.687513,+382.000,+374.329,+062.7,+0046.1,+0036.2,+100.0
288.798351,+382.000,+374.495,+061.6,+0046.1,+0036.2,+100.0
289.878531,+382.000,+374.609,+060.8,+0046.1,+0036.2,+100.0
290.948248,+382.000,+374.707,+060.1,+0046.1,+0036.2,+100.0
292.028354,+382.000,+374.757,+060.0,+0046.1,+0036.2,+100.0
293.138403,+382.000,+374.789,+059.9,+0046.1,+0036.2,+100.0
294.249118,+382.000,+374.790,+059.9,+0046.1,+0036.2,+100.0
295.329231,+382.000,+374.798,+059.8,+0046.1,+0036.2,+100.0
296.389736,+382.000,+374.796,+059.9,+0046.1,+0036.2,+100.0
297.470054,+380.000,+374.757,+044.6,+0049.9,+0036.0,+100.0
298.590921,+380.000,+374.703,+047.0,+0049.9,+0036.0,+100.0
299.670350,+380.000,+374.642,+049.5,+0049.9,+0036.0,+100.0
300.749919,+380.000,+374.532,+053.1,+0049.9,+0036.0,+100.0
301.810012,+380.000,+374.376,+057.0,+0049.9,+0036.0,+100.0
302.870473,+380.000,+374.238,+060.1,+0049.9,+0036.0,+100.0
303.940680,+380.000,+374.095,+063.8,+0049.9,+0036.0,+100.0
305.021043,+380.000,+373.951,+067.1,+0049.9,+0036.0,+100.0
306.121430,+380.000,+373.838,+070.3,+0049.9,+0036.0,+100.0
307.251135,+380.000,+373.746,+072.8,+0049.9,+0036.0,+100.0
308.361971,+380.000,+373.747,+073.9,+0049.9,+0036.0,+100.0
309.432868,+380.000,+373.800,+074.8,+0049.9,+0036.0,+100.0
310.511741,+380.000,+373.881,+075.3,+0049.9,+0036.0,+100.0
311.581970,+380.000,+374.024,+075.0,+0049.9,+0036.0,+100.0
312.662411,+380.000,+374.177,+074.6,+0049.9,+0036.0,+100.0
313.733067,+380.000,+374.379,+073.8,+0049.9,+0036.0,+100.0
314.792443,+380.000,+374.614,+072.3,+0049.9,+0036.0,+100.0
315.872908,+380.000,+374.854,+071.0,+0049.9,+0036.0,+100.0
316.953776,+380.000,+375.100,+070.0,+0049.9,+0036.0,+100.0
318.023736,+380.000,+375.296,+069.8,+0049.9,+0036.0,+100.0
319.143399,+380.000,+375.492,+069.1,+0049.9,+0036.0,+100.0
320.273736,+380.000,+375.667,+068.7,+0049.9,+0036.0,+100.0
321.364496,+380.000,+375.827,+068.8,+0049.9,+0036.0,+100.0
322.444663,+380.000,+375.986,+068.3,+0049.9,+0036.0,+100.0
323.515059,+380.000,+376.141,+068.2,+0049.9,+0036.0,+100.0
324.584929,+380.000,+376.290,+068.2,+0049.9,+0036.0,+100.0
325.665184,+380.000,+376.389,+068.6,+0049.9,+0036.0,+100.0
326.745307,+380.000,+376.495,+068.9,+0049.9,+0036.0,+100.0
327.825680,+380.000,+376.599,+069.2,+0049.9,+0036.0,+100.0
328.895964,+380.000,+376.688,+069.6,+0049.9,+0036.0,+100.0
329.975590,+380.000,+376.778,+070.0,+0049.9,+0036.0,+100.0
331.066154,+380.000,+376.849,+070.7,+0049.9,+0036.0,+100.0
332.196653,+380.000,+376.926,+071.1,+0049.9,+0036.0,+100.0
333.266877,+380.000,+377.021,+070.8,+0049.9,+0036.0,+100.0
334.347026,+380.000,+377.154,+070.5,+0049.9,+0036.0,+100.0
335.416951,+380.000,+377.283,+070.2,+0049.9,+0036.0,+100.0
336.497075,+380.000,+377.378,+070.8,+0049.9,+0036.0,+100.0
337.587316,+380.000,+377.465,+070.6,+0049.9,+0036.0,+100.0
338.717863,+380.000,+377.585,+070.2,+0049.9,+0036.0,+100.0
339.787984,+380.000,+377.713,+069.8,+0049.9,+0036.0,+100.0
340.867733,+380.000,+377.823,+069.6,+0049.9,+0036.0,+100.0
341.938138,+380.000,+377.922,+069.5,+0049.9,+0036.0,+100.0
343.018708,+380.000,+378.027,+069.4,+0049.9,+0036.0,+100.0
344.120448,+380.000,+378.113,+069.4,+0049.9,+0036.0,+100.0
345.229953,+380.000,+378.185,+069.6,+0049.9,+0036.0,+100.0
346.319699,+380.000,+378.282,+069.2,+0049.9,+0036.0,+100.0
347.399182,+380.000,+378.362,+069.4,+0049.9,+0036.0,+100.0
348.529613,+380.000,+378.443,+069.2,+0049.9,+0036.0,+100.0
349.599550,+380.000,+378.523,+069.1,+0049.9,+0036.0,+100.0
350.679967,+380.000,+378.589,+069.1,+0049.9,+0036.0,+100.0
351.760449,+380.000,+378.654,+069.1,+0049.9,+0036.0,+100.0
352.830626,+380.000,+378.722,+069.1,+0049.9,+0036.0,+100.0
353.890205,+380.000,+378.786,+069.2,+0049.9,+0036.0,+100.0
354.970722,+380.000,+378.843,+069.0,+0049.9,+0036.0,+100.0
356.051523,+380.000,+378.913,+068.8,+0049.9,+0036.0,+100.0
357.181707,+380.000,+378.968,+069.3,+0049.9,+0036.0,+100.0
358.301556,+380.000,+378.995,+069.4,+0049.9,+0036.0,+100.0
359.371980,+380.000,+379.054,+069.1,+0049.9,+0036.0,+100.0
360.442820,+380.000,+379.105,+069.2,+0049.9,+0036.0,+100.0
361.522248,+380.000,+379.150,+069.3,+0049.9,+0036.0,+100.0
362.592118,+380.000,+379.208,+068.9,+0049.9,+0036.0,+100.0
363.682683,+380.000,+379.248,+069.2,+0049.9,+0036.0,+100.0
364.762091,+380.000,+379.291,+068.9,+0049.9,+0036.0,+100.0
365.833121,+380.000,+379.357,+068.6,+0049.9,+0036.0,+100.0
366.903242,+380.000,+379.410,+068.5,+0049.9,+0036.0,+100.0
367.982590,+380.000,+379.454,+068.2,+0049.9,+0036.0,+100.0
369.063382,+380.000,+379.531,+067.6,+0049.9,+0036.0,+100.0
370.193934,+380.000,+379.582,+067.9,+0049.9,+0036.0,+100.0
371.264275,+380.000,+379.590,+068.1,+0049.9,+0036.0,+100.0
372.334826,+380.000,+379.607,+068.2,+0049.9,+0036.0,+100.0
373.394032,+380.000,+379.634,+068.3,+0049.9,+0036.0,+100.0
374.474747,+380.000,+379.654,+068.2,+0049.9,+0036.0,+100.0
375.555140,+380.000,+379.676,+068.4,+0049.9,+0036.0,+100.0
376.635170,+380.000,+379.706,+068.1,+0049.9,+0036.0,+100.0
377.744749,+380.000,+379.732,+068.3,+0049.9,+0036.0,+100.0
378.825526,+380.000,+379.728,+068.6,+0049.9,+0036.0,+100.0
