Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
29.438594,+280.000,+274.303,+065.0,+0066.2,+0041.7,+100.0
30.519099,+280.000,+274.053,+067.2,+0066.2,+0041.7,+100.0
31.609725,+280.000,+273.877,+068.4,+0066.2,+0041.7,+100.0
32.689184,+280.000,+273.782,+069.1,+0066.2,+0041.7,+100.0
33.769878,+280.000,+273.722,+069.4,+0066.2,+0041.7,+100.0
34.852253,+280.000,+273.753,+068.4,+0066.2,+0041.7,+100.0
35.999837,+280.000,+273.846,+067.1,+0066.2,+0041.7,+100.0
37.070814,+280.000,+273.965,+065.7,+0066.2,+0041.7,+100.0
38.141166,+280.000,+274.098,+064.0,+0066.2,+0041.7,+100.0
39.220472,+280.000,+274.225,+062.8,+0066.2,+0041.7,+100.0
40.301236,+280.000,+274.357,+061.3,+0066.2,+0041.7,+100.0
41.393198,+280.000,+274.467,+060.3,+0066.2,+0041.7,+100.0
42.481741,+280.000,+274.557,+059.4,+0066.2,+0041.7,+100.0
43.551297,+280.000,+274.626,+058.8,+0066.2,+0041.7,+100.0
44.637187,+280.000,+274.676,+058.4,+0066.2,+0041.7,+100.0
45.722083,+280.000,+274.705,+058.3,+0066.2,+0041.7,+100.0
46.802761,+280.000,+274.707,+058.4,+0066.2,+0041.7,+100.0
47.882294,+280.000,+274.711,+058.4,+0066.2,+0041.7,+100.0
49.002654,+280.000,+274.693,+058.6,+0066.2,+0041.7,+100.0
50.083487,+280.000,+274.665,+059.0,+0066.2,+0041.7,+100.0
51.153321,+280.000,+274.635,+059.4,+0066.2,+0041.7,+100.0
52.233505,+280.000,+274.598,+059.8,+0066.2,+0041.7,+100.0
53.315618,+280.000,+274.562,+060.2,+0066.2,+0041.7,+100.0
54.396381,+280.000,+274.530,+060.5,+0066.2,+0041.7,+100.0
55.503949,+280.000,+274.509,+060.7,+0066.2,+0041.7,+100.0
56.613945,+280.000,+274.493,+060.8,+0066.2,+0041.7,+100.0
57.684732,+280.000,+274.478,+061.0,+0066.2,+0041.7,+100.0
58.744574,+280.000,+274.473,+060.9,+0066.2,+0041.7,+100.0
59.824371,+282.000,+274.480,+082.8,+0066.2,+0041.7,+100.0
60.934405,+282.000,+274.503,+082.4,+0066.2,+0041.7,+100.0
62.055019,+282.000,+274.564,+081.4,+0066.2,+0041.7,+100.0
63.150919,+282.000,+274.702,+079.2,+0066.2,+0041.7,+100.0
64.225600,+282.000,+274.917,+076.1,+0066.2,+0041.7,+100.0
65.326037,+282.000,+275.270,+071.8,+0066.2,+0041.7,+100.0
66.446874,+282.000,+275.601,+068.3,+0066.2,+0041.7,+100.0
67.536806,+282.000,+275.903,+064.5,+0066.2,+0041.7,+100.0
68.617061,+282.000,+276.226,+061.6,+0066.2,+0041.7,+100.0
69.697111,+282.000,+276.487,+059.1,+0066.2,+0041.7,+100.0
70.756612,+282.000,+276.685,+057.5,+0066.2,+0041.7,+100.0
71.837606,+282.000,+276.812,+056.4,+0066.2,+0041.7,+100.0
72.977607,+282.000,+276.898,+055.8,+0066.2,+0041.7,+100.0
74.087934,+282.000,+276.911,+056.2,+0066.2,+0041.7,+100.0
75.188093,+280.000,+276.893,+068.9,+0066.2,+0041.7,+100.0
76.307667,+280.000,+276.846,+070.3,+0066.2,+0041.7,+100.0
77.388751,+280.000,+276.811,+070.6,+0066.2,+0041.7,+100.0
78.458660,+280.000,+276.798,+070.8,+0066.2,+0041.7,+100.0
79.539672,+280.000,+276.814,+069.3,+0066.2,+0041.7,+100.0
80.618991,+280.000,+276.894,+067.2,+0066.2,+0041.7,+100.0
81.689554,+280.000,+276.985,+065.0,+0066.2,+0041.7,+100.0
82.759029,+280.000,+277.097,+062.4,+0066.2,+0041.7,+100.0
83.841429,+280.000,+277.215,+059.8,+0066.2,+0041.7,+100.0
84.959613,+280.000,+277.304,+058.5,+0066.2,+0041.7,+100.0
86.090305,+280.000,+277.359,+057.5,+0066.2,+0041.7,+100.0
87.160636,+280.000,+277.398,+057.2,+0066.2,+0041.7,+100.0
88.240394,+280.000,+277.388,+058.0,+0066.2,+0041.7,+100.0
89.317795,+280.000,+277.353,+058.9,+0066.2,+0041.7,+100.0
90.390765,+280.000,+277.311,+060.1,+0066.2,+0041.7,+100.0
91.451818,+280.000,+277.227,+062.4,+0066.2,+0041.7,+100.0
92.531749,+280.000,+277.160,+063.4,+0066.2,+0041.7,+100.0
93.611374,+280.000,+277.104,+064.6,+0066.2,+0041.7,+100.0
94.692741,+280.000,+277.060,+065.4,+0066.2,+0041.7,+100.0
95.763102,+280.000,+277.046,+065.0,+0066.2,+0041.7,+100.0
96.842803,+280.000,+277.060,+064.8,+0066.2,+0041.7,+100.0
97.992012,+280.000,+277.069,+064.4,+0066.2,+0041.7,+100.0
99.093011,+280.000,+277.085,+064.0,+0066.2,+0041.7,+100.0
100.162724,+280.000,+277.112,+063.2,+0066.2,+0041.7,+100.0
101.243324,+280.000,+277.149,+062.1,+0066.2,+0041.7,+100.0
102.313502,+280.000,+277.198,+061.1,+0066.2,+0041.7,+100.0
103.393658,+280.000,+277.241,+060.2,+0066.2,+0041.7,+100.0
104.475157,+280.000,+277.274,+059.9,+0066.2,+0041.7,+100.0
105.543916,+280.000,+277.270,+060.6,+0066.2,+0041.7,+100.0
106.618969,+280.000,+277.250,+060.9,+0066.2,+0041.7,+100.0
107.694630,+280.000,+277.229,+061.6,+0066.2,+0041.7,+100.0
108.774407,+280.000,+277.200,+062.1,+0066.2,+0041.7,+100.0
109.847686,+282.000,+277.176,+100.0,+0066.2,+0041.7,+100.0
110.954904,+282.000,+277.167,+100.0,+0066.2,+0041.7,+100.0
112.074846,+282.000,+277.246,+100.0,+0066.2,+0041.7,+100.0
113.145680,+282.000,+277.515,+094.0,+0066.2,+0041.7,+100.0
114.226119,+282.000,+277.923,+082.5,+0066.2,+0041.7,+100.0
115.315904,+282.000,+278.526,+066.4,+0066.2,+0041.7,+100.0
116.425886,+282.000,+279.158,+054.0,+0066.2,+0041.7,+100.0
117.506824,+282.000,+279.711,+043.8,+0066.2,+0041.7,+100.0
118.576301,+282.000,+280.091,+037.6,+0066.2,+0041.7,+100.0
119.658087,+282.000,+280.324,+034.7,+0066.2,+0041.7,+100.0
120.736492,+282.000,+280.401,+035.1,+0066.2,+0041.7,+100.0
121.827531,+280.000,+280.347,+000.0,+0066.2,+0041.7,+100.0
122.937578,+280.000,+280.129,+000.3,+0066.2,+0041.7,+100.0
124.058219,+280.000,+279.805,+004.7,+0066.2,+0041.7,+100.0
125.150572,+280.000,+279.386,+009.7,+0066.2,+0041.7,+100.0
126.258216,+280.000,+278.892,+015.5,+0066.2,+0041.7,+100.0
127.341256,+280.000,+278.407,+021.4,+0066.2,+0041.7,+100.0
128.418719,+280.000,+277.837,+027.4,+0066.2,+0041.7,+100.0
129.488383,+280.000,+277.244,+033.6,+0066.2,+0041.7,+100.0
130.550264,+280.000,+276.683,+039.6,+0066.2,+0041.7,+100.0
131.638777,+280.000,+276.188,+045.3,+0066.2,+0041.7,+100.0
132.729164,+280.000,+275.665,+050.6,+0066.2,+0041.7,+100.0
133.809376,+280.000,+275.196,+054.9,+0066.2,+0041.7,+100.0
134.899901,+280.000,+274.763,+059.3,+0066.2,+0041.7,+100.0
136.020616,+280.000,+274.400,+062.6,+0066.2,+0041.7,+100.0
137.093889,+280.000,+274.133,+064.9,+0066.2,+0041.7,+100.0
138.152550,+280.000,+273.951,+066.2,+0066.2,+0041.7,+100.0
139.240561,+280.000,+273.850,+066.9,+0066.2,+0041.7,+100.0
140.311198,+280.000,+273.807,+067.0,+0066.2,+0041.7,+100.0
141.394165,+280.000,+273.804,+066.8,+0066.2,+0041.7,+100.0
142.461219,+280.000,+273.856,+065.7,+0066.2,+0041.7,+100.0
143.541601,+280.000,+273.955,+064.2,+0066.2,+0041.7,+100.0
144.621337,+280.000,+274.079,+063.1,+0066.2,+0041.7,+100.0
145.702366,+280.000,+274.182,+061.9,+0066.2,+0041.7,+100.0
146.761894,+280.000,+274.304,+060.7,+0066.2,+0041.7,+100.0
147.842610,+280.000,+274.418,+059.4,+0066.2,+0041.7,+100.0
148.982555,+280.000,+274.508,+058.9,+0066.2,+0041.7,+100.0
150.092462,+280.000,+274.548,+058.4,+0066.2,+0041.7,+100.0
151.163070,+280.000,+274.615,+057.6,+0066.2,+0041.7,+100.0
152.250698,+280.000,+274.679,+057.0,+0066.2,+0041.7,+100.0
153.333627,+280.000,+274.710,+057.0,+0066.2,+0041.7,+100.0
154.423954,+280.000,+274.708,+057.1,+0066.2,+0041.7,+100.0
155.514183,+280.000,+274.704,+057.2,+0066.2,+0041.7,+100.0
156.614889,+280.000,+274.692,+057.3,+0066.2,+0041.7,+100.0
157.693877,+280.000,+274.677,+057.5,+0066.2,+0041.7,+100.0
158.767334,+280.000,+274.657,+057.9,+0066.2,+0041.7,+100.0
159.845400,+280.000,+274.612,+058.4,+0066.2,+0041.7,+100.0
160.985069,+280.000,+274.580,+058.6,+0066.2,+0041.7,+100.0
162.067403,+280.000,+274.551,+059.0,+0066.2,+0041.7,+100.0
163.146045,+280.000,+274.525,+059.3,+0066.2,+0041.7,+100.0
164.245642,+280.000,+274.494,+059.7,+0066.2,+0041.7,+100.0
165.335799,+280.000,+274.464,+059.8,+0066.2,+0041.7,+100.0
166.456147,+280.000,+274.467,+059.6,+0066.2,+0041.7,+100.0
167.536410,+280.000,+274.471,+059.5,+0066.2,+0041.7,+100.0
168.626997,+280.000,+274.490,+059.3,+0066.2,+0041.7,+100.0
169.697008,+280.000,+274.499,+059.3,+0066.2,+0041.7,+100.0
170.787342,+282.000,+274.492,+081.0,+0066.2,+0041.7,+100.0
171.857103,+282.000,+274.514,+080.4,+0066.2,+0041.7,+100.0
173.006794,+282.000,+274.604,+078.9,+0066.2,+0041.7,+100.0
174.087794,+282.000,+274.791,+076.1,+0066.2,+0041.7,+100.0
175.187542,+282.000,+275.068,+072.7,+0066.2,+0041.7,+100.0
176.298739,+282.000,+275.373,+069.3,+0066.2,+0041.7,+100.0
177.368106,+282.000,+275.699,+065.7,+0066.2,+0041.7,+100.0
178.451070,+282.000,+275.988,+062.5,+0066.2,+0041.7,+100.0
179.524221,+282.000,+276.257,+060.2,+0066.2,+0041.7,+100.0
180.599297,+282.000,+276.485,+058.1,+0066.2,+0041.7,+100.0
181.659410,+282.000,+276.658,+056.5,+0066.2,+0041.7,+100.0
182.741950,+282.000,+276.780,+055.5,+0066.2,+0041.7,+100.0
183.819602,+282.000,+276.850,+055.3,+0066.2,+0041.7,+100.0
184.922626,+282.000,+276.848,+055.7,+0066.2,+0041.7,+100.0
186.029954,+280.000,+276.829,+035.0,+0064.8,+0043.1,+100.0
187.090705,+280.000,+276.786,+037.8,+0064.8,+0043.1,+100.0
188.159915,+280.000,+276.688,+041.5,+0064.8,+0043.1,+100.0
189.240569,+280.000,+276.554,+045.8,+0064.8,+0043.1,+100.0
190.321090,+280.000,+276.354,+051.2,+0064.8,+0043.1,+100.0
191.391427,+280.000,+276.094,+057.5,+0064.8,+0043.1,+100.0
192.471488,+280.000,+275.854,+062.7,+0064.8,+0043.1,+100.0
193.551497,+280.000,+275.661,+067.6,+0064.8,+0043.1,+100.0
194.633249,+280.000,+275.490,+071.3,+0064.8,+0043.1,+100.0
195.714298,+280.000,+275.363,+074.5,+0064.8,+0043.1,+100.0
196.792306,+280.000,+275.345,+075.5,+0064.8,+0043.1,+100.0
197.891974,+280.000,+275.399,+075.9,+0064.8,+0043.1,+100.0
199.022237,+280.000,+275.537,+074.8,+0064.8,+0043.1,+100.0
200.092879,+280.000,+275.727,+073.3,+0064.8,+0043.1,+100.0
201.195003,+280.000,+275.972,+070.9,+0064.8,+0043.1,+100.0
202.293920,+280.000,+276.225,+068.9,+0064.8,+0043.1,+100.0
203.382937,+280.000,+276.489,+066.4,+0064.8,+0043.1,+100.0
204.463890,+280.000,+276.750,+064.4,+0064.8,+0043.1,+100.0
205.543635,+280.000,+276.963,+062.8,+0064.8,+0043.1,+100.0
206.623871,+280.000,+277.164,+062.0,+0064.8,+0043.1,+100.0
207.694501,+280.000,+277.328,+061.6,+0064.8,+0043.1,+100.0
208.764275,+280.000,+277.434,+062.3,+0064.8,+0043.1,+100.0
209.844970,+280.000,+277.504,+063.2,+0064.8,+0043.1,+100.0
210.984738,+280.000,+277.543,+064.5,+0064.8,+0043.1,+100.0
212.095167,+280.000,+277.592,+065.1,+0064.8,+0043.1,+100.0
213.165591,+280.000,+277.660,+065.5,+0064.8,+0043.1,+100.0
214.245436,+280.000,+277.724,+066.0,+0064.8,+0043.1,+100.0
215.345857,+280.000,+277.797,+066.6,+0064.8,+0043.1,+100.0
216.466209,+280.000,+277.855,+067.1,+0064.8,+0043.1,+100.0
217.546661,+280.000,+277.904,+067.7,+0064.8,+0043.1,+100.0
218.641495,+280.000,+277.985,+067.5,+0064.8,+0043.1,+100.0
219.726751,+280.000,+278.081,+067.2,+0064.8,+0043.1,+100.0
220.802762,+280.000,+278.182,+066.8,+0064.8,+0043.1,+100.0
221.916648,+280.000,+278.272,+067.0,+0064.8,+0043.1,+100.0
223.047090,+280.000,+278.363,+066.6,+0064.8,+0043.1,+100.0
224.128098,+280.000,+278.467,+066.0,+0064.8,+0043.1,+100.0
225.229012,+280.000,+278.586,+065.5,+0064.8,+0043.1,+100.0
226.387415,+280.000,+278.677,+065.3,+0064.8,+0043.1,+100.0
227.459473,+280.000,+278.776,+064.6,+0064.8,+0043.1,+100.0
228.552480,+280.000,+278.856,+064.8,+0064.8,+0043.1,+100.0
229.628998,+280.000,+278.902,+065.0,+0064.8,+0043.1,+100.0
230.722011,+280.000,+278.974,+064.7,+0064.8,+0043.1,+100.0
231.799020,+280.000,+279.047,+064.4,+0064.8,+0043.1,+100.0
232.893634,+280.000,+279.110,+064.4,+0064.8,+0043.1,+100.0
234.009874,+280.000,+279.173,+064.2,+0064.8,+0043.1,+100.0
235.106591,+280.000,+279.227,+064.2,+0064.8,+0043.1,+100.0
236.232282,+280.000,+279.244,+065.2,+0064.8,+0043.1,+100.0
237.303232,+280.000,+279.264,+065.4,+0064.8,+0043.1,+100.0
238.410843,+280.000,+279.303,+065.2,+0064.8,+0043.1,+100.0
239.550851,+280.000,+279.362,+064.9,+0064.8,+0043.1,+100.0
240.646164,+280.000,+279.414,+064.6,+0064.8,+0043.1,+100.0
241.756368,+280.000,+279.476,+064.4,+0064.8,+0043.1,+100.0
242.851752,+280.000,+279.513,+064.4,+0064.8,+0043.1,+100.0
243.991764,+280.000,+279.554,+064.3,+0064.8,+0043.1,+100.0
245.123930,+280.000,+279.590,+064.4,+0064.8,+0043.1,+100.0
246.251857,+280.000,+279.622,+064.1,+0064.8,+0043.1,+100.0
247.341864,+280.000,+279.662,+064.2,+0064.8,+0043.1,+100.0
248.432331,+280.000,+279.681,+064.4,+0064.8,+0043.1,+100.0
249.522344,+280.000,+279.699,+064.3,+0064.8,+0043.1,+100.0
250.612762,+280.000,+279.707,+065.0,+0064.8,+0043.1,+100.0
251.713882,+280.000,+279.723,+064.6,+0064.8,+0043.1,+100.0
252.803982,+280.000,+279.770,+064.1,+0064.8,+0043.1,+100.0
253.914874,+280.000,+279.819,+063.6,+0064.8,+0043.1,+100.0
255.045887,+280.000,+279.874,+063.0,+0064.8,+0043.1,+100.0
256.174806,+280.000,+279.898,+063.3,+0064.8,+0043.1,+100.0
257.254796,+280.000,+279.905,+063.3,+0064.8,+0043.1,+100.0
258.334806,+280.000,+279.933,+063.0,+0064.8,+0043.1,+100.0
259.424051,+280.000,+279.942,+063.5,+0064.8,+0043.1,+100.0
260.515732,+280.000,+279.936,+063.5,+0064.8,+0043.1,+100.0
261.610746,+280.000,+279.960,+063.2,+0064.8,+0043.1,+100.0
262.706453,+280.000,+279.987,+062.9,+0064.8,+0043.1,+100.0
263.805684,+280.000,+279.997,+063.2,+0064.8,+0043.1,+100.0
264.915695,+280.000,+280.002,+063.1,+0064.8,+0043.1,+100.0
266.049196,+280.000,+280.009,+063.2,+0064.8,+0043.1,+100.0
267.126914,+280.000,+280.019,+063.1,+0064.8,+0043.1,+100.0
268.205925,+280.000,+280.023,+063.1,+0064.8,+0043.1,+100.0
269.297827,+280.000,+280.029,+063.2,+0064.8,+0043.1,+100.0
270.373243,+280.000,+280.038,+063.0,+0064.8,+0043.1,+100.0
271.466252,+280.000,+280.053,+062.8,+0064.8,+0043.1,+100.0
272.539247,+280.000,+280.061,+063.0,+0064.8,+0043.1,+100.0
273.607951,+280.000,+280.034,+063.6,+0064.8,+0043.1,+100.0
274.713965,+280.000,+280.036,+063.3,+0064.8,+0043.1,+100.0
275.824999,+280.000,+280.043,+063.4,+0064.8,+0043.1,+100.0
276.957935,+280.000,+280.057,+062.9,+0064.8,+0043.1,+100.0
