Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
109.899960,+242.000,+237.258,+078.6,+0069.8,+0043.5,+100.0
110.989210,+242.000,+237.652,+069.6,+0069.8,+0043.5,+100.0
112.069344,+242.000,+238.165,+061.2,+0069.8,+0043.5,+100.0
113.139069,+242.000,+238.624,+054.0,+0069.8,+0043.5,+100.0
114.199605,+242.000,+239.036,+047.6,+0069.8,+0043.5,+100.0
115.294212,+242.000,+239.346,+043.4,+0069.8,+0043.5,+100.0
116.390518,+242.000,+239.555,+040.9,+0069.8,+0043.5,+100.0
117.530970,+242.000,+239.661,+040.1,+0069.8,+0043.5,+100.0
118.600832,+240.000,+239.652,+010.0,+0069.8,+0043.5,+100.0
119.680721,+240.000,+239.564,+013.6,+0069.8,+0043.5,+100.0
120.760681,+240.000,+239.391,+019.4,+0069.8,+0043.5,+100.0
121.853488,+240.000,+239.123,+028.1,+0069.8,+0043.5,+100.0
122.971702,+240.000,+238.787,+037.6,+0069.8,+0043.5,+100.0
124.041171,+240.000,+238.419,+047.6,+0069.8,+0043.5,+100.0
125.131834,+240.000,+238.055,+056.9,+0069.8,+0043.5,+100.0
126.202842,+240.000,+237.710,+065.3,+0069.8,+0043.5,+100.0
127.287009,+240.000,+237.447,+071.4,+0069.8,+0043.5,+100.0
128.411993,+240.000,+237.224,+075.3,+0069.8,+0043.5,+100.0
129.532514,+240.000,+237.136,+075.2,+0069.8,+0043.5,+100.0
130.612814,+240.000,+237.167,+072.7,+0069.8,+0043.5,+100.0
131.703582,+240.000,+237.305,+067.6,+0069.8,+0043.5,+100.0
132.813175,+240.000,+237.524,+060.6,+0069.8,+0043.5,+100.0
133.893069,+240.000,+237.768,+053.3,+0069.8,+0043.5,+100.0
134.974081,+240.000,+238.020,+047.8,+0069.8,+0043.5,+100.0
136.044100,+240.000,+238.219,+043.8,+0069.8,+0043.5,+100.0
137.110728,+240.000,+238.356,+041.3,+0069.8,+0043.5,+100.0
138.194100,+240.000,+238.384,+042.5,+0069.8,+0043.5,+100.0
139.274767,+240.000,+238.348,+044.3,+0069.8,+0043.5,+100.0
140.355469,+240.000,+238.255,+047.7,+0069.8,+0043.5,+100.0
141.466782,+240.000,+238.114,+052.1,+0069.8,+0043.5,+100.0
142.599661,+240.000,+237.956,+055.8,+0069.8,+0043.5,+100.0
143.685915,+240.000,+237.835,+059.0,+0069.8,+0043.5,+100.0
144.776345,+240.000,+237.698,+062.5,+0069.8,+0043.5,+100.0
145.871353,+240.000,+237.586,+064.4,+0069.8,+0043.5,+100.0
146.979322,+240.000,+237.540,+065.1,+0069.8,+0043.5,+100.0
148.056871,+240.000,+237.513,+065.2,+0069.8,+0043.5,+100.0
149.157955,+240.000,+237.556,+062.5,+0069.8,+0043.5,+100.0
150.238202,+240.000,+237.653,+059.8,+0069.8,+0043.5,+100.0
151.346956,+240.000,+237.768,+056.3,+0069.8,+0043.5,+100.0
152.447354,+240.000,+237.894,+053.1,+0069.8,+0043.5,+100.0
153.567276,+240.000,+237.991,+051.5,+0069.8,+0043.5,+100.0
154.639221,+240.000,+238.033,+051.1,+0069.8,+0043.5,+100.0
155.707864,+240.000,+238.044,+051.0,+0069.8,+0043.5,+100.0
156.797750,+240.000,+238.039,+051.4,+0069.8,+0043.5,+100.0
157.887990,+240.000,+238.014,+052.7,+0069.8,+0043.5,+100.0
158.968531,+240.000,+237.968,+053.8,+0069.8,+0043.5,+100.0
160.049034,+240.000,+237.911,+055.9,+0069.8,+0043.5,+100.0
161.119149,+240.000,+237.846,+057.2,+0069.8,+0043.5,+100.0
162.202351,+240.000,+237.797,+058.9,+0069.8,+0043.5,+100.0
163.279271,+240.000,+237.740,+059.7,+0069.8,+0043.5,+100.0
164.349532,+240.000,+237.729,+059.3,+0069.8,+0043.5,+100.0
165.469859,+240.000,+237.714,+060.2,+0069.8,+0043.5,+100.0
166.579989,+240.000,+237.719,+059.1,+0069.8,+0043.5,+100.0
167.650604,+240.000,+237.761,+057.9,+0069.8,+0043.5,+100.0
168.711044,+240.000,+237.799,+056.8,+0069.8,+0043.5,+100.0
169.800380,+240.000,+237.852,+055.1,+0069.8,+0043.5,+100.0
170.870393,+240.000,+237.882,+055.0,+0069.8,+0043.5,+100.0
171.971269,+240.000,+237.901,+054.7,+0069.8,+0043.5,+100.0
173.081617,+240.000,+237.917,+054.1,+0069.8,+0043.5,+100.0
174.163858,+240.000,+237.916,+055.1,+0069.8,+0043.5,+100.0
175.242196,+240.000,+237.898,+055.0,+0069.8,+0043.5,+100.0
176.311889,+240.000,+237.893,+055.4,+0069.8,+0043.5,+100.0
177.416434,+240.000,+237.871,+056.0,+0069.8,+0043.5,+100.0
178.563785,+240.000,+237.856,+056.2,+0069.8,+0043.5,+100.0
179.622695,+240.000,+237.832,+057.2,+0069.8,+0043.5,+100.0
180.728317,+240.000,+237.813,+057.3,+0069.8,+0043.5,+100.0
181.812904,+240.000,+237.813,+057.1,+0069.8,+0043.5,+100.0
182.944558,+242.000,+237.816,+100.0,+0069.8,+0043.5,+100.0
184.043728,+242.000,+237.835,+100.0,+0069.8,+0043.5,+100.0
185.125983,+242.000,+237.979,+100.0,+0069.8,+0043.5,+100.0
186.207993,+242.000,+238.298,+088.1,+0069.8,+0043.5,+100.0
187.295374,+242.000,+238.857,+069.8,+0069.8,+0043.5,+100.0
188.404129,+242.000,+239.603,+051.1,+0069.8,+0043.5,+100.0
189.540290,+242.000,+240.246,+036.0,+0069.8,+0043.5,+100.0
190.617302,+242.000,+240.770,+024.5,+0069.8,+0043.5,+100.0
191.706800,+242.000,+241.113,+019.1,+0069.8,+0043.5,+100.0
192.840505,+242.000,+241.248,+018.7,+0069.8,+0043.5,+100.0
193.935561,+240.000,+241.199,+000.0,+0069.8,+0043.5,+100.0
195.015453,+240.000,+240.996,+000.0,+0069.8,+0043.5,+100.0
196.085875,+240.000,+240.727,+000.0,+0069.8,+0043.5,+100.0
197.165888,+240.000,+240.363,+000.0,+0069.8,+0043.5,+100.0
198.266936,+240.000,+239.923,+004.1,+0069.8,+0043.5,+100.0
199.346661,+240.000,+239.439,+009.6,+0069.8,+0043.5,+100.0
200.448027,+240.000,+238.925,+015.5,+0069.8,+0043.5,+100.0
201.567468,+240.000,+238.398,+022.0,+0069.8,+0043.5,+100.0
202.697664,+240.000,+237.852,+028.0,+0069.8,+0043.5,+100.0
203.783307,+240.000,+237.321,+033.2,+0069.8,+0043.5,+100.0
204.873630,+240.000,+236.815,+038.6,+0069.8,+0043.5,+100.0
205.969514,+240.000,+236.350,+043.4,+0069.8,+0043.5,+100.0
207.048958,+240.000,+235.901,+048.2,+0069.8,+0043.5,+100.0
208.152236,+240.000,+235.513,+052.0,+0069.8,+0043.5,+100.0
209.227852,+240.000,+235.180,+055.2,+0069.8,+0043.5,+100.0
210.311430,+240.000,+234.932,+057.4,+0069.8,+0043.5,+100.0
211.403841,+240.000,+234.745,+059.2,+0069.8,+0043.5,+100.0
212.540227,+240.000,+234.610,+060.2,+0069.8,+0043.5,+100.0
213.609836,+240.000,+234.542,+060.5,+0069.8,+0043.5,+100.0
214.694621,+240.000,+234.524,+060.4,+0069.8,+0043.5,+100.0
215.781125,+240.000,+234.547,+059.8,+0069.8,+0043.5,+100.0
216.857609,+240.000,+234.593,+059.3,+0069.8,+0043.5,+100.0
217.950622,+240.000,+234.667,+058.2,+0069.8,+0043.5,+100.0
219.048708,+240.000,+234.753,+057.1,+0069.8,+0043.5,+100.0
220.128390,+240.000,+234.862,+056.0,+0069.8,+0043.5,+100.0
221.201650,+240.000,+234.937,+055.2,+0069.8,+0043.5,+100.0
222.281316,+240.000,+235.018,+054.3,+0069.8,+0043.5,+100.0
223.351573,+240.000,+235.105,+053.3,+0069.8,+0043.5,+100.0
224.465025,+240.000,+235.180,+052.8,+0069.8,+0043.5,+100.0
225.584409,+240.000,+235.220,+052.5,+0069.8,+0043.5,+100.0
226.681693,+240.000,+235.256,+052.1,+0069.8,+0043.5,+100.0
227.765293,+240.000,+235.257,+052.4,+0069.8,+0043.5,+100.0
228.844305,+240.000,+235.239,+052.6,+0069.8,+0043.5,+100.0
229.925954,+240.000,+235.221,+052.8,+0069.8,+0043.5,+100.0
231.054596,+240.000,+235.216,+052.9,+0069.8,+0043.5,+100.0
232.142797,+242.000,+235.187,+075.4,+0069.8,+0043.5,+100.0
233.218809,+242.000,+235.169,+075.4,+0069.8,+0043.5,+100.0
234.294473,+242.000,+235.172,+075.1,+0069.8,+0043.5,+100.0
235.402488,+242.000,+235.270,+073.3,+0069.8,+0043.5,+100.0
236.525498,+242.000,+235.467,+070.4,+0069.8,+0043.5,+100.0
237.595515,+242.000,+235.714,+067.3,+0069.8,+0043.5,+100.0
238.674527,+242.000,+236.013,+064.0,+0069.8,+0043.5,+100.0
239.755544,+242.000,+236.300,+060.8,+0069.8,+0043.5,+100.0
240.826503,+242.000,+236.591,+057.7,+0069.8,+0043.5,+100.0
241.915401,+242.000,+236.845,+055.3,+0069.8,+0043.5,+100.0
243.055149,+242.000,+237.046,+053.4,+0069.8,+0043.5,+100.0
244.129090,+242.000,+237.191,+052.1,+0069.8,+0043.5,+100.0
245.206105,+242.000,+237.294,+051.2,+0069.8,+0043.5,+100.0
246.286369,+242.000,+237.358,+050.8,+0069.8,+0043.5,+100.0
247.356302,+242.000,+237.385,+050.9,+0069.8,+0043.5,+100.0
248.476088,+242.000,+237.373,+051.3,+0069.8,+0043.5,+100.0
249.606194,+240.000,+237.331,+031.2,+0066.2,+0041.7,+100.0
250.680526,+240.000,+237.269,+033.9,+0066.2,+0041.7,+100.0
251.767014,+240.000,+237.159,+037.5,+0066.2,+0041.7,+100.0
252.892429,+240.000,+236.975,+042.7,+0066.2,+0041.7,+100.0
253.987687,+240.000,+236.763,+047.7,+0066.2,+0041.7,+100.0
255.058370,+240.000,+236.530,+053.2,+0066.2,+0041.7,+100.0
256.128089,+240.000,+236.285,+058.9,+0066.2,+0041.7,+100.0
257.207870,+240.000,+236.075,+062.9,+0066.2,+0041.7,+100.0
258.303621,+240.000,+235.950,+066.2,+0066.2,+0041.7,+100.0
259.371550,+240.000,+235.850,+068.6,+0066.2,+0041.7,+100.0
260.498762,+240.000,+235.847,+069.3,+0066.2,+0041.7,+100.0
261.619847,+240.000,+235.923,+069.1,+0066.2,+0041.7,+100.0
262.749663,+240.000,+236.051,+068.1,+0066.2,+0041.7,+100.0
263.819883,+240.000,+236.230,+066.4,+0066.2,+0041.7,+100.0
264.900137,+240.000,+236.431,+064.3,+0066.2,+0041.7,+100.0
265.980456,+240.000,+236.660,+062.3,+0066.2,+0041.7,+100.0
267.060763,+240.000,+236.882,+060.3,+0066.2,+0041.7,+100.0
268.130445,+240.000,+237.095,+058.9,+0066.2,+0041.7,+100.0
269.211139,+240.000,+237.282,+057.6,+0066.2,+0041.7,+100.0
270.290607,+240.000,+237.432,+057.0,+0066.2,+0041.7,+100.0
271.361121,+240.000,+237.560,+056.7,+0066.2,+0041.7,+100.0
272.473372,+240.000,+237.665,+056.9,+0066.2,+0041.7,+100.0
273.581821,+240.000,+237.744,+057.4,+0066.2,+0041.7,+100.0
274.663241,+240.000,+237.799,+058.2,+0066.2,+0041.7,+100.0
275.722256,+240.000,+237.835,+059.1,+0066.2,+0041.7,+100.0
276.815804,+240.000,+237.879,+059.8,+0066.2,+0041.7,+100.0
277.916240,+240.000,+237.915,+060.7,+0066.2,+0041.7,+100.0
279.007699,+240.000,+237.951,+061.5,+0066.2,+0041.7,+100.0
280.096759,+240.000,+237.988,+061.9,+0066.2,+0041.7,+100.0
281.198675,+240.000,+238.050,+061.9,+0066.2,+0041.7,+100.0
282.284319,+240.000,+238.129,+061.9,+0066.2,+0041.7,+100.0
283.354762,+240.000,+238.203,+061.9,+0066.2,+0041.7,+100.0
284.464072,+240.000,+238.277,+061.9,+0066.2,+0041.7,+100.0
285.592023,+240.000,+238.359,+061.7,+0066.2,+0041.7,+100.0
286.683781,+240.000,+238.447,+061.2,+0066.2,+0041.7,+100.0
287.764964,+240.000,+238.542,+060.8,+0066.2,+0041.7,+100.0
288.855480,+240.000,+238.643,+060.1,+0066.2,+0041.7,+100.0
289.965131,+240.000,+238.729,+060.1,+0066.2,+0041.7,+100.0
291.055146,+240.000,+238.802,+059.7,+0066.2,+0041.7,+100.0
292.125705,+240.000,+238.886,+059.4,+0066.2,+0041.7,+100.0
293.205406,+240.000,+238.951,+059.3,+0066.2,+0041.7,+100.0
294.299525,+240.000,+239.020,+059.0,+0066.2,+0041.7,+100.0
295.402348,+240.000,+239.081,+059.2,+0066.2,+0041.7,+100.0
296.530797,+240.000,+239.125,+059.3,+0066.2,+0041.7,+100.0
297.625834,+240.000,+239.156,+059.8,+0066.2,+0041.7,+100.0
298.717064,+240.000,+239.192,+059.8,+0066.2,+0041.7,+100.0
299.823076,+240.000,+239.238,+059.7,+0066.2,+0041.7,+100.0
300.901721,+240.000,+239.252,+060.4,+0066.2,+0041.7,+100.0
302.008208,+240.000,+239.288,+060.3,+0066.2,+0041.7,+100.0
303.117219,+240.000,+239.319,+060.4,+0066.2,+0041.7,+100.0
304.217229,+240.000,+239.354,+060.5,+0066.2,+0041.7,+100.0
305.297565,+240.000,+239.398,+060.1,+0066.2,+0041.7,+100.0
306.378054,+240.000,+239.456,+059.6,+0066.2,+0041.7,+100.0
307.498703,+240.000,+239.504,+059.7,+0066.2,+0041.7,+100.0
308.618139,+240.000,+239.542,+059.4,+0066.2,+0041.7,+100.0
309.699122,+240.000,+239.595,+059.1,+0066.2,+0041.7,+100.0
310.781394,+240.000,+239.629,+059.0,+0066.2,+0041.7,+100.0
311.879217,+240.000,+239.650,+059.2,+0066.2,+0041.7,+100.0
313.000125,+240.000,+239.685,+059.0,+0066.2,+0041.7,+100.0
314.098585,+240.000,+239.711,+058.9,+0066.2,+0041.7,+100.0
315.195466,+240.000,+239.735,+059.1,+0066.2,+0041.7,+100.0
316.295797,+240.000,+239.765,+058.8,+0066.2,+0041.7,+100.0
317.390656,+240.000,+239.775,+059.2,+0066.2,+0041.7,+100.0
318.525028,+240.000,+239.769,+059.6,+0066.2,+0041.7,+100.0
319.601226,+240.000,+239.789,+059.3,+0066.2,+0041.7,+100.0
320.684880,+240.000,+239.804,+059.5,+0066.2,+0041.7,+100.0
321.771892,+240.000,+239.831,+059.2,+0066.2,+0041.7,+100.0
322.881308,+240.000,+239.836,+059.6,+0066.2,+0041.7,+100.0
323.961293,+240.000,+239.862,+058.9,+0066.2,+0041.7,+100.0
325.031883,+240.000,+239.897,+058.8,+0066.2,+0041.7,+100.0
326.112550,+240.000,+239.907,+059.0,+0066.2,+0041.7,+100.0
327.192616,+240.000,+239.930,+058.5,+0066.2,+0041.7,+100.0
328.263017,+240.000,+239.951,+058.5,+0066.2,+0041.7,+100.0
329.352378,+240.000,+239.966,+058.5,+0066.2,+0041.7,+100.0
330.462997,+240.000,+239.950,+059.1,+0066.2,+0041.7,+100.0
331.592837,+240.000,+239.961,+058.7,+0066.2,+0041.7,+100.0
332.704103,+240.000,+239.974,+058.8,+0066.2,+0041.7,+100.0
333.787738,+240.000,+239.975,+058.9,+0066.2,+0041.7,+100.0
334.863946,+240.000,+239.997,+058.5,+0066.2,+0041.7,+100.0
335.933481,+240.000,+240.007,+058.5,+0066.2,+0041.7,+100.0
337.016485,+240.000,+240.022,+058.3,+0066.2,+0041.7,+100.0
338.095386,+240.000,+240.031,+058.4,+0066.2,+0041.7,+100.0
339.167451,+240.000,+240.032,+058.4,+0066.2,+0041.7,+100.0
340.254309,+240.000,+240.033,+058.4,+0066.2,+0041.7,+100.0
341.324815,+240.000,+240.034,+058.5,+0066.2,+0041.7,+100.0
342.427844,+240.000,+240.039,+058.3,+0066.2,+0041.7,+100.0
343.566515,+240.000,+240.040,+058.6,+0066.2,+0041.7,+100.0
344.635409,+240.000,+240.026,+058.9,+0066.2,+0041.7,+100.0
345.715527,+240.000,+240.023,+059.0,+0066.2,+0041.7,+100.0
